transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0x27c429be7998a5daea258b851639f499dab0a0caadb90c5772a6cf8d1e54fc50,0x299814301fa24bc1611b550c2ce1188eb355b6d2,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,4486470000,4486.47,0.171275,768.42,0.021009596426730004,0.50,,2025-08-27T03:39:35
0x570d54033f659b4652aefeff2873e54f7db501c98e899093809ffdf644e65583,0xbf3a654068fb9dd75627e6ad5349d0c195439b3c,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,100000000000000000000,100,0.079116,7.91,0.070491915461691798,1.67,,2025-08-27T03:53:47
0x7ee3f9481b555e2aaf0f1674f4c441fe219e94ef15d310c6a214c5e48e124385,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021077029038621169,0.50,,2025-08-27T04:00:59
0xee36b685bb79a22b22221157d070117a58780875459487ad14f880de4a5e438f,0x2d0137caf396f2999e96880bfe61c3ec93478b85,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,1576156181556886907993,1576.156181556886907993,0.02228417,35.12,0.021334641917276392,0.51,,2025-08-27T04:08:23
0x16baf9588983864a1428678306c3040af81f91014a251796c8645a947a97c8e8,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,500000000000000000,0.5,4498.7,2249.35,0.070491915461691798,1.67,,2025-08-27T04:17:47
0x96dc2f8317b9285753c2cd2fd4f0d7a572c22e32e311cddb8eed36a46a1ac5c5,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021077029038621169,0.50,,2025-08-27T04:33:59
0x6475ef5808a2e13a285fdd11537ab6a1d0f91f399bb43d7d8f9ae3cb84c8cf7b,0xafd24a2f5fe62a81e9a5d3aef0e3620737dbe22f,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,250045000000000000000000,250045,1,250045.00,0.022497585951558204,0.53,,2025-08-27T04:46:11
0x1fa9e6271a0b559cdd0f9dcede2aa446d2a879205320e408239ddd99bc55d963,0x82d4259388b8ae5973fc73c8136d10cc920870ef,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,4999999000000000000000000,4999999,0.079116,395579.92,0.022499812222835910,0.53,,2025-08-27T04:47:11
0x8e56eaca936e5607363f6304ea2dc2a9607860391d1baef5bb8f227e1141a721,0x79e5de788b06be111d3a62bda759aca69012e75f,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,8409862122000000,0.008409862122,5458.27,45.90,0.022057538775112601,0.52,,2025-08-27T04:49:11
0xe1dadf33758942c9d71969db25c635184e05a2fba7e4e66ec8de776e77b731c8,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-base-1,0xc719d010b63e5bbf2c0551872cd5316ed26acd83,DIP,215587918212149644697492,215587.918212149644697492,0.0071074,1532.27,0.021098008962559214,0.50,,2025-08-27T04:54:23
0x544dd92c1722ba47dcf6493161bde1baba1d298c7be5cd626a1cb4fe50a681f9,0x06549275e6201756e5f1b611eb7986e493ed3885,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUT,1200000,1.2,3391.22,4069.46,0.062910459387082798,1.49,,2025-08-27T05:07:11
0x79bcfd34b7f3128c8c0b090c29d0e509881f8c573ae08ddd22f6a8d8746592a0,0xafd24a2f5fe62a81e9a5d3aef0e3620737dbe22f,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,300052000000000000000000,300052,1,300052.00,0.022493411682558057,0.53,,2025-08-27T05:14:47
0xd103da6eed78613f427040738f882cf038e7e78f8710aaef223695c22e063706,0xc8c22a65cabef5f6823c0e536b7314c5843c9671,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,11501016,11.501016,0.999906,11.50,0.022205640844444121,0.53,,2025-08-27T05:22:47
0x27605328606f5cedae9628aaab17ad91e9d893f0093bbea883c611dcd2b2bb13,0xafd24a2f5fe62a81e9a5d3aef0e3620737dbe22f,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,380061000000000000000000,380061,1,380061.00,0.022493411682558057,0.53,,2025-08-27T05:37:11
0xf2aa1abd84543ac6eed56c8ebc3b9d3f94d21ac8af592a03bb6e924e0acc0e0b,0xf40fbb824e27e3d2ea6bebafcc6fa75394c0cf2b,ethereum-mainnet,ethereum-mainnet-base-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,300000000,300,0.999906,299.97,0.021003991178755534,0.50,,2025-08-27T05:38:47
0xeea661dfa673899a76a9e0df01249518a12dd401c025475feeabc892032f56cd,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4200000000000000,0.0042,4498.7,18.89,0.021000893714787989,0.50,,2025-08-27T05:51:11
0xd28988f1e639d7e5d197332443c3a494c8b0bd75a587ad00f1600c87e00454b3,0xd24c03ba0f33793f8f7e4a38b76a3938cd2495ba,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,14530354906496804770919,14530.354906496804770919,0.02228417,323.80,0.021337662553131489,0.51,,2025-08-27T05:56:11
0xa0a40fdce107f62296f128f6ccaf814fb59da10b0541a515bed071ca055dee77,0xafd24a2f5fe62a81e9a5d3aef0e3620737dbe22f,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,300047000000000000000000,300047,1,300047.00,0.022493411682558057,0.53,,2025-08-27T06:05:47
0x59571e2b47b2962c7afccabdcf4dcadb7b95cfce127f1ce8b95b28806b15434f,0x2e9163fa25adb8c03e0fdbec8753823ff82a9f8b,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,19999489272303165541550,19999.48927230316554155,0.998732,19974.13,0.020815720662412232,0.49,,2025-08-27T06:08:11
0x6b3fe002f758eca445a6513fc9c23cf329dfe72661f3e1b0cfd1fd57b2c43c5b,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021046723137736735,0.50,,2025-08-27T06:12:59
0x6fc4b1250b5f6a95337dafae0762bade3772c58e7b1a9b92e8955b692488c36a,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,664893355312692106493,664.893355312692106493,2.13,1416.22,0.021650182861496729,0.51,,2025-08-27T06:15:11
0xdf6f45353ab1a363de6b312e37285dee09df1aee0b8fda5d1c8209d817ac1f31,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,10325000,0.10325,111169,11478.20,0.021173152434985489,0.50,,2025-08-27T06:20:11
0xc3fdc233d749999c5b356457c3ee579cb26e67668a454094333accff7b57ebdf,0x412e0e50354f5aad6bc80061bb3d1b2ec49ab2c5,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2010000000000000000000,2010,1,2010.00,0.022493411682558057,0.53,,2025-08-27T06:27:59
0x15e6cf2933d9efedc7d5a213f357ac0acf4dfd23557a48089ba0b45b32f69c50,0x7889802a308e835e57ae690fd35cd2744ef7ae41,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,47000000000000000000,47,1,47.00,0.022623536167625254,0.54,,2025-08-27T06:34:35
0xd46ffefa14971fb2deb2fb2d6b95933a1d4b84bd5f6ff9fba87bdb843fbb7448,0xbf3a654068fb9dd75627e6ad5349d0c195439b3c,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,499300000000000000000000,499300,0.079116,39502.62,0.070626940758417092,1.68,,2025-08-27T06:45:11
0x65558b6b05ff820db93c6ff3bfe5c1db41b7a1207506d80002bd9b4b6665b013,0xe7f4cefcafa45ca59996def024e661b391c1198f,ethereum-mainnet,shibarium-mainnet,0xb0ac2b5a73da0e67a8e5489ba922b3f8d582e058,SHIRO,46960489253558200133568855135,46960489253.558200133568855135,5.648e-9,265.23,0.020801793377168955,0.49,,2025-08-27T06:53:23
0x1128d5d6b15a36fa3b8ee223ddb2c09a9450591769a0e5433d70cc60f891ae53,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,polygon-mainnet,0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,SOIL,1141313508738890059708,1141.313508738890059708,0.251532,287.08,0.021005429229534266,0.50,,2025-08-27T06:57:23
0x5be1a21b52d19abb96de1e87495aec35bbaaa72758bd99f9d20b52f01345530f,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,avalanche-mainnet,0x3d5f61a4bb385b6d1eb34f47aa790a996f1eba65,MYST,7952260291037798870822,7952.260291037798870822,0.03889919,309.34,0.021464008402561307,0.51,,2025-08-27T06:59:11
0xaf58acfd1c4b20271792e52e487deae6f89cca50eeaf38dfefae95186b92d34a,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,24156535515937515766246,24156.535515937515766246,0.01418514,342.66,0.022067144563221210,0.52,,2025-08-27T07:02:11
0x97063c438b2899c10c40b8d453923ce946bb79852205022a3d8d58cfb747cd98,0x54e939c5134f237510e1a21b0d42a00d70ab8213,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,4999494151885617507148,4999.494151885617507148,0.998732,4993.15,0.020616843597591038,0.49,,2025-08-27T07:13:35
0x477397262ffbd27146c980a72178ca52a412d612b0d84ed386e96e6089233c30,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3000000000000000,0.003,4498.7,13.50,0.070409905440587714,1.67,,2025-08-27T07:13:35
0x8f732c7708fa22571f2c47e33dfe1ac76e8a82fdce6434a893af14dec14cd6f7,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999906,1.00,0.020972837296684917,0.50,,2025-08-27T07:29:47
0x39e38b230aea4f86d0e8c46efedd4080783ad7e3409bd594b205a777c7bec7c9,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000,0.002,4498.7,9.00,0.070409905440587714,1.67,,2025-08-27T08:00:59
0xec121129704a5bc86950aaba1c0431eee6a0b3ddaa41539d3dbc30173a579a31,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,25000000000000000,0.025,4498.7,112.47,0.020999846477355553,0.50,,2025-08-27T08:18:35
0x8ac18794b1fd93ddf7cf325d19dc4a23d9325544205638af765ed39504f34e73,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4377100000000000,0.0043771,4498.7,19.69,0.070409905440587714,1.67,,2025-08-27T08:20:47
0x0fd76063704c3db3cc73ff2db9e553e1a3595ab0413db66567eea95db2fce074,0x37493fbee0ce83359cf5d906bd218acdd6c5d98b,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,70757456101550000000000,70757.45610155,0.01418514,1003.70,0.022056521187446464,0.52,,2025-08-27T08:22:35
0x267a8713013ec0d2c1a46b2c664a46828a689b2dea6eeb4ca2513c0ce4beb85a,0x090adf08c8164999a1ef5d39d847693e0af90769,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1796624971,1796.624971,0.999906,1796.46,0.022211602582472009,0.53,,2025-08-27T08:28:23
0xcc363c62e640675592a503e53c8f98629acd356b52b91e792844357037e35d2c,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999906,1.00,0.020972837296684917,0.50,,2025-08-27T08:42:35
0xf4a9b346dd8a86567e8bfcb4b1a39fab0fe6dd365526dcb08fffc7440a6946e8,0xf706d8831047dcb2b2614973390287742337f718,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,78265251114504880080139,78265.251114504880080139,0.220944,17292.24,0.020802260480926937,0.49,,2025-08-27T08:59:11
0xc0c8302d3acf12b77a8f8e5cc5e651ab8558ab648b36b33599d353ebd698a244,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3500000000000000,0.0035,4498.7,15.75,0.070409905440587714,1.67,,2025-08-27T09:03:23
0xbf63c1b26f5f1ef6150f6bd0d434eac0818859418dcdf72b84e4bef45e5c7b01,0x717e426bed4265c025518ab31876fd2e6f60eade,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,18900000000000000000000,18900,1,18900.00,0.022487538739988676,0.53,,2025-08-27T09:05:23
0xef634f7435de8f555fe7d29e80918240ae51f80cd91ad3a2307d3d64c7e405c8,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,avalanche-mainnet,0x3d5f61a4bb385b6d1eb34f47aa790a996f1eba65,MYST,10497390992258849698845,10497.390992258849698845,0.03889919,408.34,0.022476226163175135,0.53,,2025-08-27T09:21:23
0x22a83a31d4507521cb49bef5de5d505307af2d1171724e263a03606347da9513,0x8520feed7cdc4905b7b5c3986b19642a456ce983,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5109806899,5109.806899,0.999906,5109.33,0.070325422650252836,1.67,,2025-08-27T09:30:11
0x5c258c3751c1e459c87f585bd272e8bf47c373c098890085c21189800b6b498e,0x41b28f2024fbf84a6f344cd79f86b497ec3f0f29,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,3000000000000000000000,3000,1,3000.00,0.022485496813326792,0.53,,2025-08-27T09:49:11
0x1d0c7678855b6f99da5cc0dc63a1ad286f6bc83c5b055a2bc47973dfbc87aadc,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-base-1,0x482df7483a52496f4c65ab499966dfcdf4ddfdbc,LDY,5936586680926830970000,5936.58668092683097,0.01787211,106.10,0.021535131671097881,0.51,,2025-08-27T09:53:47
0x33c2b092a66f6a13df9fbd01094065476ec75a78d90e035489ab42797b5d0d04,0xed42a7d8559a463722ca4bed50e0cc05a386b0e1,ethereum-mainnet,polygon-mainnet,,,,,,,0.018821779621033360,0.45,,2025-08-27T10:00:11
0x09bc586adc937a6791557e039ca34ecbb9320b61a8aae091121ba23991e9f6b0,0x8c5e59712c6108333e7429e387126d6e9be491ea,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,8936916844118206006270,8936.91684411820600627,0.079116,707.05,0.022485496813326792,0.53,,2025-08-27T10:05:59
0xb121078001a12bf69cf850fa38f17afadfc9b0177e4b18d915068eed9cb71795,0x4638d30a7fdb9ce6ccf1813381f156fed1ddfb54,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,49999008009,49999.008009,1,49999.01,0.070325422650252836,1.67,,2025-08-27T10:12:23
0xb3308076b6cbf5db8d7bec05722a0ca31e23bc6be86ae5b30a9c416b5aff4f7b,0xdb57fdf5fd24a9d0e1ea94552eb2c7bdcb28fa27,ethereum-mainnet,berachain-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,10069916,0.10069916,110495,11126.75,0.020802220690016002,0.49,,2025-08-27T10:12:35
0x6b77386091c49dbc653fb8caff0cff7560e93a158bc6ed5c7f5ecca6b2d06f57,0xba1e7f0294e38d4aa5f817a3f347b0835130a2d9,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,2083582987499999999999,2083.582987499999999999,0.079116,164.84,0.022487707213735993,0.53,,2025-08-27T10:13:59
0x6725ed519e31530596e0878d64abfa19854628a69f90386974b11cffd3fc1aca,0xe8ef3d4a3e68c1df812fcb20ee44cee89676e357,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,52690000000000000000,52.69,0.079116,4.17,0.022487707213735993,0.53,,2025-08-27T10:18:23
0x5b095239226659b6f3562023235e225629ffad5fd69784e17139dd209c945e0c,0x0673962924875bd4cbd2e0b22ed63c85cecac2e4,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,3478740342695908979,3.478740342695908979,0.079116,0.28,0.070325422650252836,1.67,,2025-08-27T10:20:59
0x84b4102cac4801c8a212485435df17c35e8f5eee1e85da6439288b1a08271753,0x27503e930a0290761fd14875434f0763ba6a9aa3,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,761185439117653998712,761.185439117653998712,0.079116,60.22,0.022487707213735993,0.53,,2025-08-27T10:23:35
0x1a8e1d216bf33c3ddc0fc2ad841ed06d995ba26da197879b78444f26f4f5047a,0xcc08621cd4f1a6f546b38b2d4a505f9a582100f9,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,1794880000000000000000,1794.88,0.079116,142.00,0.022487707213735993,0.53,,2025-08-27T10:23:59
0x3a851207ec7d8380e285704ba0ac14568c1c122ffdd360f06c55922f8ab3b88c,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,150000000000000,0.00015,4498.7,0.67,0.070325422650252836,1.67,,2025-08-27T10:34:35
0x987eaf21e89e004adf426e7c090e5c6825a0dc2d467fbfc31743fce3688bd850,0xba1e7f0294e38d4aa5f817a3f347b0835130a2d9,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,4262436121147404914123,4262.436121147404914123,0.079116,337.23,0.022487707213735993,0.53,,2025-08-27T10:36:59
0x16230836969f65a93e9b68382240b57d7385bdaefee748087651fd4349d096df,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,8030703790000000000000,8030.70379,0.220944,1774.34,0.020802431642165858,0.49,,2025-08-27T10:55:47
