transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0xb1c05c75d2066951dba4eb73be08bb4586ca5f188943fcfcd90609211df5acbd,0x6ddf3999a391d2160d5dbf8515dedf513e8acdaf,ethereum-mainnet,ronin-mainnet,0x7616113782aadab041d7b10d474f8a0c04eff258,VEE,814132845895260000000000,814132.845895260000000000,,,0.021920448738904176,,0.51,2025-08-31T02:43:59
0x940fc05e0eea70f4f042b893cf2e99e412a007c1876f8830ce211016aee2ea6d,0x984a69a51f06044e6b79294c652fae499b333f49,ethereum-mainnet,ronin-mainnet,0xae78736cd615f374d3085123a210448e74fc6393,rETH,79024328580407983,0.079024328580407983,4995.19,394.74,0.021813786096454867,,0.51,2025-08-31T02:46:59
0xf6e3a6f02a4aad7fc4a580dcc62c0955bce3abb9c92c370cd1c1482801668bb5,0xf5f5f604b2654b1cbf7dc96296c18b9e3a44ae91,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,89118386000000000000000,89118.386000000000000000,0.999741,89095.30,0.023365713139318588,,0.54,2025-08-31T02:47:35
0xe2de41cf7439c98a9c85a3d5bb9d2b4495c0d36a42ecf9b9d95a5b9472ade500,0x60de7ff4379931ca19f34e4bcdb6bab979a7da30,ethereum-mainnet,ronin-mainnet,0xae78736cd615f374d3085123a210448e74fc6393,rETH,51554256814628724028,51.554256814628724028,4995.19,257523.31,0.021308556666589103,,0.49,2025-08-31T02:56:11
0xfff19fc630679e360111426e3ec176f53577078e7a0fc918ed7e83eb4d20aa46,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,150100000000000000000,150.100000000000000000,4390.78,659056.08,0.021308823398691133,,0.49,2025-08-31T02:56:47
0xc0e59777e12af37131acd865c49bdb753e93542fdb4aaafa4b227c3c5f6ac910,0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,149970880151868445051954,149970.880151868445051954,0.999741,149932.04,0.022824539503729164,,0.53,2025-08-31T03:07:35
0x1deb8bcd93b7ca59a5aaaf0325f62e762eebd07139960e7a2faa55830db36038,0xafd24a2f5fe62a81e9a5d3aef0e3620737dbe22f,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,150017000000000000000000,150017,0.999741,149978.15,0.022824539503729164,,0.53,2025-08-31T03:13:35
0x6933c8fff42b7ee6da2b1edfb0f50b5d2436509da78ce90ac28ab731e8dcb448,0x8ef6da2ccfeed6643ef58cf4446f57fe3498415c,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,30997303857017171802007,30997.303857017171802007,0.998103,30938.50,0.021150022246581423,,0.49,2025-08-31T03:18:59
0x6a4607f6746dc1184c9479103c698f12b53119e488f5369708678f7e605df990,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021244537088337193,,0.49,2025-08-31T03:21:47
0x2d5f1d1dae591656d0b811c0b06f47b8ecbb66a4cf8eb1732ddd9f28b18491b1,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000,0.002000000000000000,4390.78,8.78,0.021308823398691133,,0.49,2025-08-31T03:36:59
0xe68e85e67af0d8ca3645f491542da586ebadd72bc20b296ae10e4c9ccdcf4950,0x79852a2b8386587daad501d90674996dd19d88c9,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,4000000000,4000,0.999809,3999.24,0.022620132819202332,,0.53,2025-08-31T03:51:35
0xe10aac366bdba6d9a01ba976464685257bb81ee7ee593cc0afd1caef0540a389,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021244537088337193,,0.49,2025-08-31T04:00:59
0x095e9f9773cf6b9c952943a7fec200e4e23b0d48eb4f3f15e05533f3791a43a1,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:18:11
0x84493cd81e8d8be134cb5b8f841bbc34ab4b7dd14fc35b0bf8f154d4c64273c1,0xafd24a2f5fe62a81e9a5d3aef0e3620737dbe22f,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,100011000000000000000000,100011,0.999741,99985.10,0.022822564684579320,,0.53,2025-08-31T04:32:35
0x2d030b3dca821945bf9d7d113dce24040026af1d80d9e26e4c47ee6c2cb5dff1,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:45:23
0x5e57b54d9c8cac90c367857ac439fd2bbc67ba8db376c3772b4eb5f708290897,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:47:23
0x28d212be419c4b18050b9cdae7e80f0941252d3e5fa8b0527fb629c570d026ae,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:48:35
0x448d4c9a44df0a908b630c97b03d65ed858c5857ca60dcc24eb69280e55582a7,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:50:59
0xaf91ea2ff71171501aa28859e6a4923c88dfbdb7caff760097643cd58289232e,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:51:47
0xbdf3cdc42f7ddc6706227fd9ea19f93f3f9c6d4bf1f475f5cd7fec9d7ea38034,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:52:47
0xefd39b4d48a8205793f87c0ba45747c50f7039cb06da39ed68cf0808e9186ae2,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:55:35
0x95f3700ea749773aa4641230ea4b66d388bc1761e27d3f579d9ac6f42d2f9abf,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:57:23
0xcdb42f28b4a4dc6f35a68dda0e5e081d5e180a35b1b670b5c60ded3c75439e4f,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T04:59:11
0x3991616de22232bd70688a72899ebdafb61876acc6a76ccdd986d8fa8b49b9e1,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T05:00:23
0x39bf51198718b85c1d5789672719653174020335292d4d1f912b270e57e86cca,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999809,1.00,0.021312719638814905,,0.49,2025-08-31T05:01:23
0x488f3c155f7e3db429cda09880d512c425c1b2aa5eba93c0c58ad8ebc89dee53,0x327c8c46ea49980ef7536001e3444b79d58a27de,ethereum-mainnet,bitcoin-mainnet-bob-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,330000000,330,0.999809,329.94,0.044215107375477798,,1.03,2025-08-31T05:14:35
0x41804494c65d885c83842d1aea868bc03b9b3e8ffa334d90d07d29c15916b042,0x6cff6ecb996dba27d9b061c1ffd2d4b27cf7d127,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,49534445488,49534.445488,0.163546,8101.16,0.021210472556038161,,0.49,2025-08-31T05:19:11
0xec93d0e5479c4fd2ead56071eb702ebc5b5443388ec258517127e092a57aec20,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021242208826144367,,0.49,2025-08-31T06:12:47
0x31cbf9ba5b664a7d75d1e7d6ae7395b9202889edac2a0e2bdbcc04ee0223c485,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,27000000000000000,0.027000000000000000,4390.78,118.55,0.021301491137411161,,0.49,2025-08-31T06:23:35
0x77674740fca64bdaf2f903a8609b29bbf7a06a3738aceb4b94ce79defda4bbeb,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,400000000000000000,0.400000000000000000,4390.78,1756.31,0.021301491137411161,,0.49,2025-08-31T06:43:47
0x50693a27019d49ff6895b0662e98bde024439090d4a5fd650bce92a987c08260,0x58a6bb60978f8a973585286fdfa8f8dfc1ca2706,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x911d86c72155c33993d594b0ec7e6206b4c803da,wstLINK,33383466083092286687,33.383466083092286687,,,0.022542986622011065,,0.52,2025-08-31T06:55:47
0xc35d8be32a84c2a6bffa68d15ca13d480531e1a7983e3cd9eb566149a078ccaa,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0xc719d010b63e5bbf2c0551872cd5316ed26acd83,DIP,32685190137000000000000,32685.190137000000000000,0.00691892,226.15,0.021252614616397391,,0.49,2025-08-31T06:55:59
0x5bd0c0f7b6ef1e42a672f574af65883f25792f3b47cb7d9f2858282546318a06,0xcae214dcc97572152a667d7c9c06b39d7790efea,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,90000000000000000000000,90000,0.326074,29346.66,0.021111282001744856,,0.49,2025-08-31T07:28:23
0x990103b4d774de9d25078b618be9cd524f649a48582a45896b3d1e4338ba59a0,0x478ae1099333e7535de2a3abed00b413e52914cb,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,120000000000000000000000,120000,0.326074,39128.88,0.021111282001744856,,0.49,2025-08-31T07:36:11
0xe35141180b127e6269a770f4e3a8d4377e8b62f83ffc3be2f092c61b7413f1e7,0xcae214dcc97572152a667d7c9c06b39d7790efea,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,90000000000000000000000,90000,0.326074,29346.66,0.021106049568900762,,0.49,2025-08-31T08:05:35
0x367ba582251873a177910ac1231ffc6de05b00584a7b2b5395df5d5d19a6b92d,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,481400,0.00481400,108306,521.39,0.021253772665578274,,0.49,2025-08-31T08:10:11
0x8fdc4aae2b26fb58d761d9f27122e6e8d3ac9b51be303580937a8b9c09c8e283,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,4461098642000,4461.098642000,0.079408,354.25,0.021232408102861752,,0.49,2025-08-31T08:24:35
0xa2aa6be728c3f2d2867eeb6e2caaee7104311a05acfec17f0c12d4dc7d67b2f0,0x478ae1099333e7535de2a3abed00b413e52914cb,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,90000000000000000000000,90000,0.326074,29346.66,0.021106049568900762,,0.49,2025-08-31T08:27:47
0xd47154e69e9bbb07be24841c8a8d86afb039f10d3d2cc510b24987f4ab3f2035,0x8c609d7b882d06f0b12fe9a0d4eac2b51d76414a,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,10000000000,10000,0.999809,9998.09,0.021301243263159648,,0.49,2025-08-31T08:30:47
0x0ecab4e536a3d7acd2d95e69e5cf4e0d15b15514f8f5cff2590d3522c18fbaa5,0xe8f4db2d3476b3ee198cc1d32651cd9d082eff89,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,20999466869685941290484,20999.466869685941290484,0.998103,20959.63,0.022426707044023809,,0.52,2025-08-31T08:35:47
0x723b058c9ac661a2a650c34148395f6dc8aa594f6a0e3cbcebc42ae8c0f32dbc,0xefa3cd51bf9343338a7ddb014a2fa9b0933cef7b,ethereum-mainnet,bitcoin-mainnet-bob-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,474000000,474,0.999809,473.91,0.021179775324952799,,0.49,2025-08-31T08:36:59
0x9c200216cef9f4a977aa7edab394029b67beadf942ff1c119c1bb427e174bb35,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,3485297300000000000000,3485.297300000000000000,0.03128923,109.05,0.021445127014658689,,0.50,2025-08-31T08:38:23
0x9a395badbcbba258e5b410ecf5f551be9e2151b30c09270c5c6d5d7380d1a232,0xe7b8c556a32e91579b4568d796adce7df1c5e84b,ethereum-mainnet,shibarium-mainnet,0xb0ac2b5a73da0e67a8e5489ba922b3f8d582e058,SHIRO,70700239258253991249158606484,70700239258.253991249158606484,4.706e-9,332.72,0.021112894429598659,,0.49,2025-08-31T08:38:47
0x3bd43a30c9e4f1f2b78ca30f93d6765b6493e74f2b66211be22fcd3ba128dc1e,0xe7f4cefcafa45ca59996def024e661b391c1198f,ethereum-mainnet,shibarium-mainnet,0xb0ac2b5a73da0e67a8e5489ba922b3f8d582e058,SHIRO,56641248378498351550641333498,56641248378.498351550641333498,4.706e-9,266.55,0.021112894429598659,,0.49,2025-08-31T08:38:59
0xd62eb49b3320e8cc9f494e932651ed3259d17d5ee499b277d1ab37c5fe0c8c7a,0xcae214dcc97572152a667d7c9c06b39d7790efea,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,90000000000000000000000,90000,0.326074,29346.66,0.021106049568900762,,0.49,2025-08-31T08:40:47
0xe395a015d290ffa1f57a2b70a6a70ae30460ada60a25cc0e57caa55dd3aa14e2,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,247587,0.00247587,108306,268.15,0.021253772665578274,,0.49,2025-08-31T08:48:23
0xf8d3ae890f300a633f7086c7fb7b8884a4cc933389fdc6bde152340ce85f660c,0xfdb568cc260d089e25507f89b326730fc45e74b5,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,235776317000000000000000,235776.317000000000000000,0.326074,76880.53,0.021106049568900762,,0.49,2025-08-31T08:48:47
0xacc390338c9e889f9a468a87332e98e6af821fdcf9aa8fd17b4f2d5746f47645,0x9cf69960f896f8e39efa28e9524270a22094e6c4,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,157277460000000000000000,157277.460000000000000000,0.326074,51284.09,0.021106049568900762,,0.49,2025-08-31T08:48:59
0xa9d44b667793dfdc923bc049c3928dbe10e1c30db06faf74cb30e22ac0058ea7,0x9cf69960f896f8e39efa28e9524270a22094e6c4,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,90922460000000000000000,90922.460000000000000000,0.326074,29647.45,0.021106049568900762,,0.49,2025-08-31T08:50:47
0x95dc298f9bec9800d7015ce93cf87c4d775a060e99dc7dba282bb596717abcdd,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,4130815000000000000,4.130815000000000000,5314.04,21951.32,0.022956169440489168,,0.53,2025-08-31T09:10:23
0x298ea401e5c389c63584f575c89f479e485a976e2c61291f6142590061d66acc,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,9145425366000000000,9.145425366000000000,23.22,212.36,0.021196439333764552,,0.49,2025-08-31T09:54:35
0xc90869dde1a9b866c1c78b3ac9af2b0c5b0c79a0ef4a33f706c3444c2af975c8,0xbae633377b364130a2147fb10f01d3a9e5dee8f2,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,10000000000000000000,10,0.068812,0.69,0.022819447449692692,,0.53,2025-08-31T10:17:59
0x9c8469f86099c6254af2b6b7ef7689ca9d3217a62455dd12ea4c029078dd665e,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,19060500,0.19060500,108306,20643.67,0.021280935754299912,,0.49,2025-08-31T10:20:11
0x367e62a4bc6a2d5e2f3125220e643b2567daca6c600b69a734b055027e9fd81d,0xdafaa042073ecc1b73e77d1ff08bf1a06fb01ba6,ethereum-mainnet,binance_smart_chain-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,4712600,0.04712600,107945,5087.02,0.022839146528163223,,0.53,2025-08-31T10:42:11
0x73d9fcda4f1a19708da8f87184a60edf40e285ce25873aeb858e821a19259579,0xfdf0e167e6c94c93c8d51c9f46bda6ee5ea4b384,ethereum-mainnet,ronin-mainnet,0x88d100432f98956b16b66df56962fd3e5ccd297a,LUA,31608360000000000000,31.608360000000000000,3.12,98.62,0.021305912969085929,,0.49,2025-08-31T10:47:35
0x808b26ac19481ac41a021ba869f2f5be6ce6b53a24bc91156467d2ba8c3e0a18,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1500000000000000,0.001500000000000000,4390.78,6.59,0.021306176230487653,,0.49,2025-08-31T11:03:35
0xba244502278de31f0bb8e1524408eef1b7a4ba0e76664848cb2468cd44fbc5a1,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,avalanche-mainnet,0x3d5f61a4bb385b6d1eb34f47aa790a996f1eba65,MYST,34483630035260137595261,34483.630035260137595261,0.03982448,1373.29,0.021540481441851375,,0.50,2025-08-31T11:08:23
