transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0xff065966d33584918b9d80e0ed560c1fe71bdece60d9d54bc27de640a51c0b04,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,avalanche-mainnet,0x3d5f61a4bb385b6d1eb34f47aa790a996f1eba65,MYST,20355277640699012448256,20355.277640699012448256,0.03936316,801.25,0.020754105700831176,,0.52,2025-09-13T03:32:23
0x16bcd58d01f2dbc21578b932430b8b2aaa6895af3a8802fb100c8070e3dcd101,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020368070048119944,,0.51,2025-09-13T04:01:11
0xae3f2fe88c26ca0f638a68744fca8a57e52bfb5d538d46de6c2f8d2bcc61149e,0x4e0e46a5097364dae78cd04feddeee18758e018c,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,159999492924525374751122,159999.492924525374751122,0.999604,159936.13,0.020256521927986285,,0.51,2025-09-13T04:01:35
0xc5e2633c8c19ca583b4abf57ac15d3ad7cfc09d9b1a9ecb55fde6d74121c1188,0xe25e69a76104e03b2d0f361893b4d6c89893afe0,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,363774216696615898440678,363774.216696615898440678,0.999604,363630.16,0.022221693185239068,,0.55,2025-09-13T04:10:35
0x7ca2dcae259821bb356b35e6c8574de5ee573f42edcaf4c8cbb2bda196e04ba7,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,687402,0.687402,3640.22,2502.29,0.063709283273640713,,1.59,2025-09-13T04:26:23
0x0c3a762c65a717b3de505a65b270975a1feb8ffb86885788802d3bcd63536ec6,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x4eddb15a0abfa2c349e8065af9214e942d9a6d36,XYRO,223822632484966694320887,223822.632484966694320887,0.00104119,233.04,0.021878480198058495,,0.55,2025-09-13T04:29:35
0x45ac66a62de1dd7c193775145ac3d32151fe20f386733448946ed5c9aab1417d,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x4eddb15a0abfa2c349e8065af9214e942d9a6d36,XYRO,208954102274268898263040,208954.102274268898263040,0.00104119,217.56,0.022829872913462411,,0.57,2025-09-13T04:34:23
0x0e81661d65e616f39186b10de6049a51cd7231bd97ae222145825363516d9e2b,0x06549275e6201756e5f1b611eb7986e493ed3885,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,1450929,1.450929,3640.22,5281.70,0.062572438549764908,,1.56,2025-09-13T04:38:59
0xfa46eee20904525db0e1decdd4b62f3e08b49210d3a2692088231c056dbb1666,0x0772c76c3e4b081e85747f248ed76cc3813d46c4,ethereum-mainnet,binance_smart_chain-mainnet,0xd9d920aa40f578ab794426f5c90f6c731d159def,SolvBTC.BBN,49767850000000000,0.049767850000000000,115248,5735.65,0.222212813980034868,,5.54,2025-09-13T04:42:47
0x1b8a4f6ce6328e396f44a0a101b127ad55622e43b74c9ffd318b8798fcffd31c,0x5dd5a6f0a881684f0ccf0c1e28ba1fb692b06a7c,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,377033061490977699957,377.033061490977699957,24.94,9403.20,0.020266545659866363,,0.51,2025-09-13T05:21:35
0xf137071ae87739e25b7b1e45308b0336d882bb192af8d2565fa5f5b3649b9a2e,0x8ae7fe2b03a9a36ba44c982a29ff24857790e534,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,799850000,799.850000,0.999795,799.69,0.021275326123997143,,0.53,2025-09-13T05:33:35
0x7c24056a06eba9027530537f48140c63095c2b0094ac59d45073481da90afa35,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020203573724650047,,0.50,2025-09-13T06:12:47
0x216334a43ab031b020636aff9e7a2abc5473e18918c6fa6dacbb834502037e3f,0x702ce45ace90c78a5153bed643ca825d697baa28,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,5999464937741897605581,5999.464937741897605581,0.999604,5997.09,0.021374530827189264,,0.53,2025-09-13T06:27:47
0xf1d201f7a4d1bf78d91d4dda0cabdd192e21c97bf5e9716156ca2a101775ffd2,0xf59362defff3de62f6d757e155f1842a3a888982,ethereum-mainnet,ethereum-mainnet-base-1,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,50000000,0.50000000,115526,57763.00,0.020139914314698325,,0.50,2025-09-13T07:26:47
0x715980e532a58dd2b1e2cf99f39dd3382218d5f856cb9bf92a888df26c83a38a,0xf59362defff3de62f6d757e155f1842a3a888982,ethereum-mainnet,berachain-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,10273721,0.10273721,115526,11868.82,0.020066526086187336,,0.50,2025-09-13T07:27:11
0xac4046a3543480379113686c79f4135877dd062cd54b3f704cd131e568d1a01f,0xb81639ae5cb14d970a915d47f0f71b351b9073cf,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,164112149044000000,0.164112149044000000,5680.69,932.27,0.021243933544774649,,0.53,2025-09-13T07:27:11
0x7a23480caaac47590c8d19495161e678bab56cda2a22bec727b8ac8ed53ecc48,0x2189c71196e9d8f3de94807e38504b96a1cc37b4,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000,0.002000000000000000,4683.21,9.37,0.020196603945130506,,0.50,2025-09-13T07:27:35
0xae089aa8cc867d1b3716773865458ddbc75c77cdc5a2a1bc90412c4d23e83dc5,0xc44a19861a0cfd97eac74d01c8973cb016f43907,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,69177757890120706029,69.177757890120706029,0.999604,69.15,0.021502626141873829,,0.54,2025-09-13T07:34:47
0xa00e0d9de37ff6fabc0473b9c900726d543f0d5b4672e0ad901bf8b73fd374c4,0x6d42aab8b4efd1ad0c5454a040b59ae3c99440b5,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,100000415953238129689553,100000.415953238129689553,0.999604,99960.82,0.021502626141873829,,0.54,2025-09-13T07:42:23
0x122660cfcc1f93542eeac9fa0aa1524db8d3354396b594ad9623a04b2e7ca7ac,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,4024251499736606555902,4024.251499736606555902,0.01191892,47.96,0.021864651892301721,,0.55,2025-09-13T08:02:11
0x5326a27773d4677012404af1b7f8bfda44e56ec7ce8580540af2f1747dd34432,0x06549275e6201756e5f1b611eb7986e493ed3885,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,900187,0.900187,3640.22,3276.88,0.060624950562142337,,1.51,2025-09-13T08:25:23
0xecbfff406d6eea6ca7ca4b2b90089aea6c9f8b30bda8fdcc9f54b226c53aa7ee,0x9d1d06d6a8167d1da54fb632478d153f8779d923,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,xIXT,297478218395892677755,297.478218395892677755,0.126441,37.61,0.020202267330483192,,0.50,2025-09-13T08:42:11
0xfc42337d3054b97c7fa318dabe58b0f64dab863e7d23f9088e190fedb123258b,0x6c8790242442a07b874c3d3719232e8ae63817ca,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,syrupUSDC,17802261125,17802.261125,1.12,19938.53,0.021242235958272397,,0.53,2025-09-13T08:43:59
0xf8a0865a480ec3f4e0079b340d3d4619a34ef0d464910b32ece0283e6bcc9ef1,0xf55f25b8d3bed2c7c5581ea344ba98f36402dd49,ethereum-mainnet,ronin-mainnet,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,95818,95818,0.00194205,186.08,0.020195632990176356,,0.50,2025-09-13T09:12:59
0x5e782641581687e3332fc7c8b052d25a55642986b6950236a249b1742aed6a43,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,1585700,0.01585700,115980,1839.09,0.020246370514851224,,0.50,2025-09-13T09:22:23
0x0ec7e5542dcfd87d83c6bf4f4f1dc30407e59292561f3a60a43c35aa72994139,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020209782959975910,,0.50,2025-09-13T09:22:59
0xaaa924d48756074f8222269ce6284150387ebe546c6a6aa000d15c14bc3c8a31,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000,0.002000000000000000,4683.21,9.37,0.020195883459285160,,0.50,2025-09-13T09:27:47
0xe3b03a26efcb9701afb867c999048a59dde13edad0565eb70419f4d83a35e586,0x2ee48a7e6b9455855b322d5f193ab0fa871cb342,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2022157691,2022.157691,0.999795,2021.74,0.020195632990176356,,0.50,2025-09-13T09:36:35
0xbec0286cad05296b0fbc0794c063c89cacaabc7b65cbe9cd7df4e0a190faa649,0xd8495b95a3a6a85f4e3baa003e8b7ed1ed85562d,ethereum-mainnet,ethereum-mainnet-linea-1,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,rsETH,820000000674416729176,820.000000674416729176,4918.68,4033317.60,0.100900825061151292,,2.52,2025-09-13T09:48:59
0xfa67882ed1c13bfe473f63fc4556b7bd97576a3223e62e511f67ebcd94591767,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10073045317330250,0.010073045317330250,4683.21,47.17,0.020195883459285160,,0.50,2025-09-13T09:54:23
0xf9f7f090f22477fce645e1701ec718066340447c614645ae6b20ea1dc297fcfa,0x79fdff9ce7e26feab85c7f54fd54be99674f41f4,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,6900000,6.900000,0.245938,1.70,0.020161236573324345,,0.50,2025-09-13T10:09:59
0x6ea42265441d1e68581510c4bcad76798f479a88af74546826690167de7afc12,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,4863472872169,4863.472872169,0.088524,430.53,0.022674543708884529,,0.57,2025-09-13T10:11:59
0xbbeec05d472dc55716d8bdb0746ce035a83570c6e952e88dbb081ed9cc2d095a,0x214d7ade87b989e914b68bfdf14b871c1b93c240,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,1534082107730000000000,1534.082107730000000000,2.65,4065.32,0.020195632990176356,,0.50,2025-09-13T10:25:59
0x0005964c417be793dd0b7d1daec736cea9e149e026f8ab40ac666569e65df094,0xada5159d96dd9caaae657a6c44168e929cc0b17e,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,315890556,315.890556,0.999795,315.83,0.020195632990176356,,0.50,2025-09-13T10:35:47
0x1de0f573edf4749bfa54ac7dcdc54ae451c53ad9020f04683a1689b2e2e019aa,0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,ethereum-mainnet,binance_smart_chain-mainnet,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,1592996168299730698240,1592.996168299730698240,0.425183,677.31,0.022900789279664453,,0.57,2025-09-13T10:54:59
0x85c11419656d533443fcbc8fb436ace203d40464afeb0f6baa0f2531dc39e4bf,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,2231329954000000000000,2231.329954000000000000,0.425183,948.72,0.022900789279664453,,0.57,2025-09-13T10:55:59
0x1cecd7f8b609ef6370eb05891de675b65c637bbbd4f4949100f2d0b74d5665b7,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23,SDL,273501595646500457533,273.501595646500457533,0.897355,245.43,0.021412628985498287,,0.53,2025-09-13T10:57:59
0x70c7344a9a9e1ee56da7a3a41da61cfa7d17583118ffb66e10c9c2cef38915ac,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23,SDL,231518820039789740344,231.518820039789740344,0.897355,207.75,0.022037034641517905,,0.55,2025-09-13T10:57:59
0xbaaeec869773d930ea3965caa3e92e2ca8e77f12c3efaf6f49da0df6eeccc238,0x83bb781a2a2ca1fec0350f178c911848811cc440,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,232000000,232,0.999795,231.95,0.020195632990176356,,0.50,2025-09-13T11:01:23
0x8e6eb693a29cde63a56ce351f49c9e6cd3da717fd7693d2253c66d7af42f5c3f,0xd4da14dabe00acfe3e22b0e93a76f97e7f0aac77,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,1332429197688102289814,1332.429197688102289814,0.065253,86.95,0.020512698060377726,,0.51,2025-09-13T11:14:35
0xd456cb3e649ab2faa3d20b0ca6c189019f8bc33fe974a8dba6a31d1463e91f2e,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,7700000000000000,0.007700000000000000,4683.21,36.06,0.020195883459285160,,0.50,2025-09-13T11:29:47
0x06a090eed621b99fba75e6fd40de52970d935bdc064ff690b5443a1694bed170,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.022919999566286875,,0.57,2025-09-13T11:39:11
0x043883a044bc8e5780cf38740347907cf46b06ab7e68a640187bc3de5fda2efa,0x87b216e44163108b010c1a38195db73e04be2916,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,158039229567555965218658,158039.229567555965218658,0.999604,157976.65,0.020511384819455268,,0.51,2025-09-13T11:42:23
0x4cc71cadb9c8d33d9750823a4ce955ef226f8ec5d77a1657881eb4545ce62f81,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.022919999566286875,,0.57,2025-09-13T11:43:23
0xe3de0f761386d175df1310bfb48974927d54d8b382ceae8852b520d6d88371a7,0xcd40532686b94abc88b06b9705aacbc14c8364d6,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,999999486544618591373454,999999.486544618591373454,0.999604,999603.49,0.020511384819455268,,0.51,2025-09-13T11:44:11
0x5ae90a6182096acd15439f8e184da1875b97e31c10bbb45d43c4995e9df46426,0x8ae7fe2b03a9a36ba44c982a29ff24857790e534,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500670000,500.670000,0.999795,500.57,0.021267976877875790,,0.53,2025-09-13T11:54:47
0x2814c4381c9ffe7843e1e39959b81eb63e8f15d362d89b88b711ad31a417e547,0x1c9581605c5c4881e3ba9a800ef6b4098a169842,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,23033284326000000,0.023033284326000000,5680.69,130.84,0.021250798191602183,,0.53,2025-09-13T12:04:35
0x67f949feaddf54790f02a9d93b1796112783a3b92e544ad81ea096ea5be5bceb,0x8821a758c78f3118a8e15bf22473b13b4943540a,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,22998567160000000,0.022998567160000000,5680.69,130.65,0.021250798191602183,,0.53,2025-09-13T12:09:59
0xb5bfc9140430865d0610e98e9f3550fa14a3a01689b99b50cc3b227c252359b4,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,9707434500142,9707.434500142,0.088524,859.34,0.020266355176963562,,0.51,2025-09-13T12:21:11
0xcaf4dd01274adc3ec5db01e358820b267de883eb37001abca9609d7f93263424,0xdcfb6365d5a7effa2264f33f48fd1b8aedb17549,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,1064490000000000000000,1064.490000000000000000,0.10026,106.73,0.069873973655088892,,1.74,2025-09-13T12:24:11
0xc823eca2c12066235ddd6d87381d5d864a9807bfa0dd12568ed1f15ca8ddee42,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020264137996648782,,0.51,2025-09-13T12:24:35
0xd8c86f0ea461b430cfb18cee4fbc809f503d0d2f0eec613c431af8164eff735c,0xcd40532686b94abc88b06b9705aacbc14c8364d6,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,999999486699078624513684,999999.486699078624513684,0.999604,999603.49,0.020505214489386327,,0.51,2025-09-13T12:35:23
0x2c0a48ab26197566a4d0fa6446bd99ece2f97ae12d49be3d571472d5d802ea59,0x64b2b4b8bf319dab3096d37ade690ec00aca062a,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,2750198215164594971654,2750.198215164594971654,0.172633,474.77,0.021248921064285345,,0.53,2025-09-13T12:38:35
0x60ac965929d076762192d9860030f98400f9b835a1a1b7bb96259d4bc674c7fc,0x402904e954aebee2e78b7b09595393cf05571333,ethereum-mainnet,ethereum-mainnet-base-1,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,15219322,0.15219322,115526,17582.27,0.020180699357846985,,0.50,2025-09-13T12:40:35
0xd7cb3d896123ebd4219ae1b2c9d09ff5eaf6dafbd5d6a3a16d57727c8b99252f,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.022910672898238518,,0.57,2025-09-13T12:53:47
0xd7cb3d896123ebd4219ae1b2c9d09ff5eaf6dafbd5d6a3a16d57727c8b99252f,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.022910672898238518,,0.57,2025-09-13T12:53:47
0x8e410e8d85559bd2a29b9ad7acf8b01101a6d93d7b10781a3efda63273b81ea7,0x8d57f96b6a6b1c1137f9d96cdc438bb2863ba6f9,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,47000000000000000000,47,1,47.00,0.021919131032319267,,0.55,2025-09-13T12:58:35
0x4a6c853469aec29df50be4ac7ced02e549375310f8a0ad5c6f2b429567d79cd4,0x87b216e44163108b010c1a38195db73e04be2916,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,1528246031836058397024,1528.246031836058397024,0.999604,1527.64,0.020505214489386327,,0.51,2025-09-13T12:59:35
