transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0x1f8e5b891f8ab0ff8746dd50c2a349583117cbc8ac314b3b308c050dd7297aa1,0x0c220bf3bbfb3714e4913d41212d349c92d36cb6,ethereum-mainnet,ethereum-mainnet-base-1,0x2ec37d45fcae65d9787ecf71dc85a444968f6646,brBTC,200000000,2,116166,232332.00,0.020428874153307006,,0.48,2025-08-29T01:41:35
0xde7e6b7c34cbbdb6ee5bed6208521a60d3cbb170b41cfb004e859d9070a7cf08,0x464f602341ad5c5ace4a3209ca19eb5e352e4b53,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,993643949932028373172,993.643949932028373172,1,993.64,0.022111827953135751,,0.52,2025-08-29T01:46:11
0x276f709d3d2df3bc1bf3303ced260389fe51f4958aa5d25267ec44528a7fdb3c,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020519098508975524,,0.48,2025-08-29T01:50:59
0x4bf3747b323cdb64c4e5f0f2e94904383c7635bfe2b33173911813111510006c,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,27789355392234194494672,27789.355392234194494672,0.0389449,1082.25,0.020592799007712659,,0.48,2025-08-29T02:09:23
0x69fb1c6eb32a22fac96ac1d680b29173ba37c6f002389224c5403d8a132e8ff2,0x4cbe437aa7a83457221d657207d78199ec330954,ethereum-mainnet,ronin-mainnet,0x95b4b8cad3567b5d7ef7399c2ae1d7070692ab0d,APRS,233209000000000000000000,233209,0.00377514,880.40,0.020500388612879436,,0.48,2025-08-29T02:09:47
0x1915be9bec226b348c65d2f9664520f7f1a7260cd991b0f6dca4220729276688,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,15384008504000,15384.008504000,0.07799,1199.80,0.022843354490259836,,0.54,2025-08-29T02:17:11
0xe0cc37d3f65c74f4d04eef2c3f54d0ca08bf392bf2ace47b0408e27598cc3dce,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,5000000000000,5000,0.07799,389.95,0.020448795439294318,,0.48,2025-08-29T02:17:47
0x8cd1ed10fcc06f69b231c5065c005e2b78cfdc44a7aebb7d9332b83f6def5b2f,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,15367659108000,15367.659108000,0.07799,1198.52,0.020520970248904331,,0.48,2025-08-29T02:18:11
0xd2de55d2e11a259dddd0b4c7de9a1a17df140a5a8458e40cd1851a193699eae0,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1000000000000000000,1,4359.78,4359.78,0.020500645743895676,,0.48,2025-08-29T02:19:23
0x22a61c9fec9136bbeb4d8f799a5f18b010474af77eb07b5212c0feca50ec98a0,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,46995300000000000000,46.995300000000000000,1,47.00,0.022111827953135751,,0.52,2025-08-29T02:31:23
0x1c7f1e9fcd77ca81df5e1c7e9df55f7e0ff5eb8582b02eebc387c0468685edb1,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,23028972571283101855443,23028.972571283101855443,0.01349194,310.71,0.022110259582578114,,0.52,2025-08-29T02:44:59
0x722f681bb28e4d77f59ce8fd6b023256db50e769ec33a66ca9ed2b21b0095969,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,10359400,0.10359400,108367,11226.17,0.020828919736630043,,0.49,2025-08-29T03:05:35
0x4b7d50d3cde1a2e0f7f5319e8b0c2f39723315ff7326afd9e5fadb2e88803b6a,0xca7c91fe9d551596cf6f206372c413ca8cdb0eda,ethereum-mainnet,polygon-mainnet,,,,,,,0.020742516889506117,,0.49,2025-08-29T03:15:11
0xbc0f46df8ad164f2eed39eb0d2793f3017a3423e6a3d0f4b97da2632015b0daa,0xab5f1eb5b88c77651eed32104b19e34f36675893,ethereum-mainnet,ronin-mainnet,,,,,,,0.020876828428345300,,0.49,2025-08-29T03:15:11
0xc6643438fd23321e4df5d25fd309c4a10e8cf32237d674900e858f6f5a2933a5,0xca7c91fe9d551596cf6f206372c413ca8cdb0eda,ethereum-mainnet,polygon-mainnet,,,,,,,0.020742516889506117,,0.49,2025-08-29T03:27:23
0xe2a9734f640bdcbe09c6424a775427063ab127dde1bfcab2aabd133123aa9ff0,0xe7f4cefcafa45ca59996def024e661b391c1198f,ethereum-mainnet,shibarium-mainnet,0xb0ac2b5a73da0e67a8e5489ba922b3f8d582e058,SHIRO,52314124022558807044173425871,52314124022.558807044173425871,5.014e-9,262.30,0.020597929946547255,,0.48,2025-08-29T03:28:11
0x727dbbb5d95fe3f0750eaffb7a363161b77ca42e4e5a49f0768c060bc24163d4,0xdc0773a69d61a2d10ad4aba7f3d8cfb250156744,ethereum-mainnet,ronin-mainnet,0x94e496474f1725f1c1824cb5bdb92d7691a4f03a,BANANA,597357434827136935567,597.357434827136935567,0.757215,452.33,0.020771165779678066,,0.49,2025-08-29T03:29:11
0x5215f37a3f8ecf1393d89bded78de56563780830e8bb476dd84198522da1a52f,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,10500000,10.500000,0.999739,10.50,0.021921259509509294,,0.51,2025-08-29T03:54:59
0xc19272e3273a90cd92a1b6554a0ce7d4889ccd2511bbf92d9cae2f2797c3c7f7,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020712205003384367,,0.49,2025-08-29T04:00:59
0x0ad94f9fb0eea898e6364fd99da6d2dafcb758f1c524bbd14a98bf193c08d6f1,0xa28e0bb360c9bdc58322b82eed104c7304c36694,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5000000,5,0.999739,5.00,0.020764440079721710,,0.49,2025-08-29T04:03:59
0x533e567113e404c3616a36e5cb7d7e7a5c5209426b9b5125c91901ebd2133c79,0xeb48a1ee43b91959a1686b70b7cd482c65de69c9,ethereum-mainnet,avalanche-mainnet,,,,,,,0.021546418463177727,,0.50,2025-08-29T04:17:23
0x853a8137eec3ffe0d377c5da7c071f3c58cb5149697bd763acb63e9fcb61bce7,0xa28e0bb360c9bdc58322b82eed104c7304c36694,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,70000000,70,0.999739,69.98,0.020764440079721710,,0.49,2025-08-29T04:23:11
0xf32040ecb6dadb6d9e11709c8f29504102a3a8b714885e37cd9144566ced4fa5,0xc53b3d51a53032780abb1931f7ebe5d98e567329,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2050000000000000000000,2050,0.999873,2049.74,0.022269679018371551,,0.52,2025-08-29T04:32:23
0x6fca2f6c9843063060e7822187b403f1bafe0506900906b41920f2e751b35af0,0xebd09d39dd7a7d661cf84992008030c5cd592a08,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,450000000000000000000,450,1.99,895.50,0.021017179283265321,,0.49,2025-08-29T04:37:47
0xad90f98ff0230a9a3445ee82434f503151b68d73aaeba784658f91e35ddb6dd6,0x63bbb727d2340fd06d1a976cfa24450a5ba85a2c,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9000000000000000,0.009000000000000000,4359.78,39.24,0.020764440079721710,,0.49,2025-08-29T04:58:35
0x9f3d17d4305b8616253279486dafe2941e536cc1543a422d1726487340860ec1,0xf5a3817bccff779e0cbd9a6df25bdf394b8790f3,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2040000000000000000000,2040,0.999873,2039.74,0.022269679018371551,,0.52,2025-08-29T05:05:47
0x2f6e4307a950a5dc5b3f4396875f375e0e43aff8a3dfc5392a592ff4e9385c66,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,3118415591605000000000000,3118415.591605000000000000,0.0002025,631.48,0.020713441554338543,,0.49,2025-08-29T05:25:59
0x7dcdee764be3ce7cd230b18d8e7b8632e32a28ce69e2d7e1f98ded4db4126f31,0xebd09d39dd7a7d661cf84992008030c5cd592a08,ethereum-mainnet,avalanche-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,400000000,400,0.999739,399.90,0.021119747445284984,,0.49,2025-08-29T05:27:11
0x8ab662fab50dab66f166b2699b3ca599039370126dc32650fc7720f0da80e91e,0xf59362defff3de62f6d757e155f1842a3a888982,ethereum-mainnet,berachain-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,17047216,0.17047216,108256,18454.63,0.020573454223008068,,0.48,2025-08-29T05:29:59
0x6c203ffd388b75b227a74120dd4d6c86f7aba0834d83824c804d5db5310a1b59,0xf59362defff3de62f6d757e155f1842a3a888982,ethereum-mainnet,berachain-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,5008282,0.05008282,108256,5421.77,0.020573454223008068,,0.48,2025-08-29T05:42:59
0x517311822ba60241beda0d765681b2fa752f9108a472b3ba2bb437dfdf47a8fb,0xdfecfe4de4c909c93a95bb0068cf2f28289aeaf1,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2040000000000000000000,2040,0.999873,2039.74,0.022261749839894960,,0.52,2025-08-29T05:52:59
0x2ed94135a711874cff77b626395f89b961375ef17b6410dd2b28925b9919f099,0xdd28e1ca708165e2e8e721b42c0840ad139fa1f2,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599340040,1599.340040,0.999739,1598.92,0.021836886017504002,,0.51,2025-08-29T06:02:59
0x4dd81bd15d2852c96989f5e49f078018c7fecd29630af4bc63010bdba09ca98f,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020706818047923313,,0.49,2025-08-29T06:12:35
0x9dd6bdc1387f474c18d90c81b016f3659b0c08c71b1eac13be7219485f774a71,0x4eeca709a5418c5399e2bf4f93543ecc0480d3e0,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,15464403171125038139587,15464.403171125038139587,0.997869,15431.45,0.021480988869645463,,0.50,2025-08-29T06:19:47
0x27bdd735e5b1a7ed299ebc7c7ea1e4c01ee7fa945cf8e56b6b73aec00d13af25,0xe7f4cefcafa45ca59996def024e661b391c1198f,ethereum-mainnet,shibarium-mainnet,0xb0ac2b5a73da0e67a8e5489ba922b3f8d582e058,SHIRO,68829899180957311932917874687,68829899180.957311932917874687,5.014e-9,345.11,0.020640908022462313,,0.48,2025-08-29T06:30:47
0x8dc01570cdfcde525f170f66e8b736ac3d49543349e96d4ead1d875285526cff,0xe7b8c556a32e91579b4568d796adce7df1c5e84b,ethereum-mainnet,shibarium-mainnet,0xb0ac2b5a73da0e67a8e5489ba922b3f8d582e058,SHIRO,101636555153945808800179376028,101636555153.945808800179376028,5.014e-9,509.61,0.020640908022462313,,0.48,2025-08-29T06:31:23
0x2f78d0e4e5033c1a7b396ccaa9529f25d7445a6d64fa5bb7b77197a78ffa56dc,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1579065360234446323712,1579.065360234446323712,6.17,9742.83,0.020663256393672499,,0.48,2025-08-29T06:32:35
0x172a9efa6a747410ae64b1d4504ce8956b261f93c08ab19a143e126c396c60f4,0xab5f1eb5b88c77651eed32104b19e34f36675893,ethereum-mainnet,ronin-mainnet,,,,,,,0.020835681084473704,,0.49,2025-08-29T06:36:35
0x6cc1a285e58ab9f6bb4e949ecb005ac6cd369115fbe9f72929121dd263183ec5,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,135825256136328626176,135.825256136328626176,23.43,3182.39,0.020714736720139498,,0.49,2025-08-29T06:41:11
0x368c23a11de385b185cd69ded562e0db293f9f9dfb78614b3816d3e9fcfb22ab,0xfd8a63085804dcb95417fe33f9e49253522c68dd,ethereum-mainnet,avalanche-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1208132704,1208.132704,0.999739,1207.82,0.021113442519047433,,0.49,2025-08-29T06:53:11
0x628128b7c458bd2d6bf1409e3772149bb79cd5af513e40d3f27e63de1d1b4d2d,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,400000,0.00400000,108367,433.47,0.020730717544995253,,0.49,2025-08-29T06:58:59
0x00f4a41960ac01cecb0357bff1f1539260a939328d1aa7f881e28e200a8ef550,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x699ccf919c1dfdfa4c374292f42cadc9899bf753,VSN,20763078306000000000000,20763.078306000000000000,0.167035,3468.16,0.022390449348084797,,0.52,2025-08-29T07:15:47
0xc0a7cc5b1e96e632c3d68267ac8a43e75a44c736079eff199107960b3bedf37b,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,435708723000000000000,435.708723000000000000,1.99,867.06,0.021237358727030690,,0.50,2025-08-29T07:29:47
0x67e478c10ae1cb223501430e65151712a86913a3ac00724152cc69f8931d84cb,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,6209807476544698769457,6209.807476544698769457,0.997869,6196.57,0.021934631018450477,,0.51,2025-08-29T07:35:11
0x86fae4befd16a88fdd70cc0374c57407dc994641cc5a089ca216a763596a54b8,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,740000000000000000,0.740000000000000000,4359.78,3226.24,0.020759848645715371,,0.49,2025-08-29T07:50:11
0xd9a8a65843703e8e3277bada53797e83cb8ca6603551e2542733a58d7e6a5b07,0x897d469b41c05a3b80c0e15b2e1baf1af8c929eb,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T07:57:35
0xaa9218bd7dfbc08e457f056e4e38fc4ffa66f0dedbe03b95a49a38bc0ca92a2c,0xfe87b89a004f6a5a726e7c7478e99d6346e210d5,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2040000000000000000000,2040,0.999873,2039.74,0.022241070284820669,,0.52,2025-08-29T07:58:11
0x892fb97bd0f54bb8051a5e8594d37a94ad99dcbe7de25a51c74e7fb1f6995bce,0x921c2b1a702410550ada4babd07979d6b82f3df7,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:07:47
0xda9c286e189408f1eb0e1368a1ea36d819ca7326ae70e5b00d8a76393d067473,0x921c2b1a702410550ada4babd07979d6b82f3df7,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:07:59
0x568392bdc93bb6639b81218ca86147d72cff5b273b1bd5ce6dce7c7846538c91,0x981deb5be2409941c4b7104cc87598e25814ffff,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:08:35
0xfcc9eb74244eaa5d529119bba22bfd70bfb21e061d021038377334db164d45ff,0x981deb5be2409941c4b7104cc87598e25814ffff,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:08:47
0xb6657fec7e50d23b74e117d7a7fcfcf428662549820ad1faa1ce9a56db81a141,0x92c941e4c206fbc9c76164e56ea495b67cbbd3bc,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:09:23
0x8414fb8c06ace7b8fa8e6b04e331c7171570dff84a33b713708dc41e110ad880,0x92c941e4c206fbc9c76164e56ea495b67cbbd3bc,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:09:35
0xb24953eacdf40504b01cc2958f2b7b71812ac750a57d32396610feb749c6b33b,0x92c941e4c206fbc9c76164e56ea495b67cbbd3bc,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:09:47
0x0122eed4b29582f7cf863a13393a8e3e79835dd4083a9c430176ad3d338d109e,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,1604848447000000000000,1604.848447000000000000,0.128839,206.77,0.023096635944806900,,0.54,2025-08-29T08:09:59
0xbf349243c051eef07121afc4a9487b02c5002935c888e48bfc86569048986a39,0x92c941e4c206fbc9c76164e56ea495b67cbbd3bc,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:10:11
0x3c93597972297a226f88e93efba64311774367205f0612497d54b7f91025e689,0xbdec883a1072e386fcadb326e4c587ecaad1602d,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:10:35
0xdf6b3711e86587d36451115e5d2cc89ac2b2822887466e01b4cb19bc96ff2e15,0xfd3534b1ffc5d4ae1c623df827201832734be0e5,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:10:59
0xe8fdbd740837b3cbd8a39b7a07e420f35709d1cbcc39c3e12a91ad8185c52932,0xfd3534b1ffc5d4ae1c623df827201832734be0e5,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:11:11
0xc19fa80e5f98b363215702062af57ade95750e0132e9ada9741d046a2fa90916,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:11:23
0x0e98bbfd73aa9cf2e7e031446dfd72c14b4b80eb99d2532834f8bcb3c3d0c228,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:11:35
0x2a7e44e04eafd6401170cad597768e6497793dd2b11f4931f11cdcdd42c180e5,0x11a0ea2c49f908ea5ef474cd395bc3fce4c2e1a5,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,8750000000000000000000,8750,0.070259,614.77,0.022243260532910144,,0.52,2025-08-29T08:11:47
0x67fbe709c9fa04f6eaaa741a3746f45f21157debc0143d5eb033819b0da2718a,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:11:59
0x9e0f37d39711a847889ed1f18f79e623913820eb63650f9810dd03302d2bc239,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:12:11
0x42c224cc0250644b674e28e16df517aeb32c05bfa5c325907d0d6c3f7ebe07a6,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:12:23
0xac664c1a5d6867b59c833753ee74023219b89ff8703820909c511f81d1cec99f,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:12:47
0xf614b10039fcc1b5e65550c1933497507c3fdca9d7c81e7db7d675f94b4b9a81,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:12:59
0x241c141a6c587d80f97b6e7eb7c4eb03cafa416c6b0cef86cc0779cb19df29e3,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:13:23
0x1f9c0d9633d5a1cd310c79f5e26580bcc733c240d98e43d9a906963c1bc04075,0x8d9677f86bdb7202d04742df0656f69fe0ccf553,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:13:47
0x1bd880d1cb8d78ff2892c7a099e93667b6ff1ebb08a96b447f47da25710f7ef6,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1084361308000000000000,1084.361308000000000000,6.17,6690.51,0.022379326517882318,,0.52,2025-08-29T08:14:11
0x5ca21fde8bcdd3f71a6a43a6b7629a88dc0274769985af2c4eeafcfafc450656,0x8d9677f86bdb7202d04742df0656f69fe0ccf553,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:14:35
0x641f83e571ffdf63486540785e5f06d31ca0db8c919f99a1b4f5a3c09f55c3e6,0x4c1ee40a520a566ab80c71562ad99a0375436449,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:14:47
0xac006a9399ebaea6a1f646452d21844f1b98e11bd4d04d41a91435ebb540551e,0x797bc1375a315cc4fb146a7957f4fd851b7c0453,ethereum-mainnet,polygon-mainnet,,,,,,,0.020732572579261612,,0.49,2025-08-29T08:14:59
0xc4c46f090703c4459c216a129f6d0f9fba1d174d58f049789eaa2f7af294e8ba,0x797bc1375a315cc4fb146a7957f4fd851b7c0453,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:15:11
0x5535b262220deceb00b7b33d55fbef4b9aca6e1971d03d4f4801deb70c7f6d7a,0x06d5943010e87dff006db9e159ca40eb2896d897,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020591568267050695,,0.48,2025-08-29T08:15:35
