transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0x9f65d1197569f80685a8ba59b483387fbdac5937279cb4beb4d5b0260f173a53,0x9f022c773f7ba1d0992e80588a7d4988c2d84899,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,9998991463308822662045,9998.991463308822662045,0.999405,9993.04,0.024762908146413392,,0.53,2025-09-23T01:02:59
0x18d725359f87ab693b1e8ceb5d900621e5d81607ca33c5ee15ed1db11584a46a,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,6222446152000,6222.446152000,0.052016,323.67,0.023088525071376903,,0.50,2025-09-23T01:03:11
0x5e31eefe7958adab7ac038a0b49ad098b74325b8000c6e14868e5f8de0eceede,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.024531061752010367,,0.53,2025-09-23T01:04:11
0x4aa290d55eb5f57f78dc96a667e6ff6fdcedbbdbb170130c6790502f0be97780,0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,71962766110000000000000,71962.766110000000000000,0.999405,71919.95,0.024762908146413392,,0.53,2025-09-23T01:07:23
0xf9351140599f2841ff24bd2072213414254ff7e6eb59cc5d4c9720643e30ee40,0x9dbb4c06357c3e9d92737d78f1a5d541b63ec7ee,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,200199131803008294895411,200199.131803008294895411,0.999405,200080.01,0.024762908146413392,,0.53,2025-09-23T01:14:59
0xffe6c00023866dcd583449b5ce894fe3765b723c295a37fe8d76a6b44dc2291d,0x9dbb4c06357c3e9d92737d78f1a5d541b63ec7ee,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,200056998282663389107847,200056.998282663389107847,0.999405,199937.96,0.024762908146413392,,0.53,2025-09-23T01:17:47
0x23edd24e240b866c91419b0a2384b42f3cb902e6c5bcf31bd76c1e5e4e34df6f,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,5000000000000,5000,0.052016,260.08,0.024762908146413392,,0.53,2025-09-23T01:17:59
0x7def15d51831c15dc9f2aafb1606bb362a79766ba85cc35922a4af6d14b9fbdc,0x40fb08ad52270db281b638f0d4c4bf1dc11601d8,ethereum-mainnet,ronin-mainnet,0xdbb7a34bf10169d6d2d0d02a6cbb436cf4381bfa,ZENT,116803288640000000000000,116803.288640000000000000,0.00836068,976.55,0.022847372930788205,,0.49,2025-09-23T01:18:47
0x76379a7962a8200966f2da5dbd562ffaf55aaed8e6b43bce7de121163e92a542,0x6f65e275802f79994297c31cae37ad0f1a2d17c7,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,100000000000000000000000,100000,0.999405,99940.50,0.024678638591026304,,0.53,2025-09-23T01:19:47
0x74c807bdfa0638c2826d22d162c1c96cdecd33d871c970c94a7bfdf54ea576a5,0x9f022c773f7ba1d0992e80588a7d4988c2d84899,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,100032820930601221112256,100032.820930601221112256,0.999405,99973.30,0.024678638591026304,,0.53,2025-09-23T01:25:11
0x127230f1ec3d3014c928d3363d254057be06c6a0d05dcc6130f15a57c313ff44,0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,76780000000000000000000,76780,0.999405,76734.32,0.024678638591026304,,0.53,2025-09-23T01:26:59
0x837ceb1ce2a1b71e4d870c8a9937d313becc9d5c2791f3ef0fac8437850d2923,0x8ec7bdf7cd58085f3bca8ab2f43f77866553203b,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,23023808101360267184692,23023.808101360267184692,0.999405,23010.11,0.024678638591026304,,0.53,2025-09-23T01:31:23
0x6089464aa0faaa78f97872da0dd372530173f529edeb4e8c1bf958194e6885de,0x4c930b1a7197b90f448fb7cf19236c2087a409f0,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1690000000000000,0.001690000000000000,4164.42,7.04,0.022847372930788205,,0.49,2025-09-23T01:38:47
0x6a437e04f329b72d878a77a50c0f02142fb71c48a58d044d5366c779b69ef88a,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,40654400000000000000000,40654.400000000000000000,0.196936,8006.31,0.025122009345443664,,0.54,2025-09-23T01:56:47
0xe1f3ee600cf94add8b77e106d1fd7ce9f4427d2bb729c9218fd377952d28fe66,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,80809030000000000000000,80809.030000000000000000,0.196936,15914.21,0.025122009345443664,,0.54,2025-09-23T02:03:47
0x10cdc39c8b71ef810b0e981cfbc825a4b11421d8b3c88123d4d47dbcbcdad288,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,51809030000000000000000,51809.030000000000000000,0.196936,10203.06,0.025122009345443664,,0.54,2025-09-23T02:19:23
0x0828bb5f567c81099c3f56e3ad1ee7b1297173d951a2786c5c61a2428f5fe699,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023085910508045360,,0.50,2025-09-23T02:21:11
0xdb41b9d7226f44fa571b0c317864d5c1e3021bf0afdcb7739734307b2616e33e,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,84994030000000000000000,84994.030000000000000000,0.196936,16738.38,0.025122009345443664,,0.54,2025-09-23T02:30:23
0x05ef5b255eeaefbe0493508b5554a9c29e24c74ee0885989639aadf5be0d0edb,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,54643030000000000000000,54643.030000000000000000,0.196936,10761.18,0.025122009345443664,,0.54,2025-09-23T02:32:47
0x8d884fcbef3321655cf1235c8068cbf766aa3766197d5ed916a4dcda8f60c62e,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,51803030000000000000000,51803.030000000000000000,0.196936,10201.88,0.025122009345443664,,0.54,2025-09-23T02:41:47
0x5d02db8432e8ca71c5c4a87c8f01a3976d34a46ba905c13f410dfcdfd3413695,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,20483036652000000000000,20483.036652000000000000,0.196936,4033.85,0.026165234649954877,,0.56,2025-09-23T02:46:59
0x840f29e18379c225ac804fc4c0b286d8aa009117091d9f944698e4562894bfba,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,3999600000000000000000,3999.600000000000000000,1,3999.60,0.024835122386702997,,0.53,2025-09-23T02:46:59
0x0c9af2c831b8c95524c172b5d2f6948da3ca92c5c2a0592aaa3611864bcd9b8b,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,70848030000000000000000,70848.030000000000000000,0.196936,13952.53,0.025122009345443664,,0.54,2025-09-23T02:48:35
0xedc34db0d6eced7c7cc3983dd28882619b249321c442ddfe6ca7834e530e9d20,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,16984055041629278649634,16984.055041629278649634,0.196936,3344.77,0.025122009345443664,,0.54,2025-09-23T02:53:59
0x8ec5787fabcc2b8efd122fceffa92666c60c4ca3f440f4c920f1e3136d1a98ea,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,68777000000000000000000,68777,0.196936,13544.67,0.025122009345443664,,0.54,2025-09-23T02:54:23
0xc6ffa79baac2ad7553e9bf0320aec21506f8e74a8da175b7453f0a93144ec1fc,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,9515428499198019882279,9515.428499198019882279,0.196936,1873.93,0.025122009345443664,,0.54,2025-09-23T02:55:23
0x7a9ffc43508117d53d07e62542a62ee5ac50dcf70158a7557e75944257df6b5a,0x5deb6f32f9ba3f44871f77756db1204ddec0ae65,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,50270530000000000000000,50270.530000000000000000,0.196936,9900.08,0.025122009345443664,,0.54,2025-09-23T02:57:47
0x5477a789a0f3688b9e6bf129a4cca67d7c3ce686301bf5055adbee03202dfa3c,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,53994060000000000000000,53994.060000000000000000,0.196936,10633.37,0.025122009345443664,,0.54,2025-09-23T02:57:59
0xdd1996947e0f3bf0629d22347d176b80fb430d5a2959536fe5702d1a94ddbcef,0x1b1b3b03c20bce2f4777b505058277513bc8cc21,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,66310000000000000000000,66310,0.196936,13058.83,0.025122009345443664,,0.54,2025-09-23T02:58:47
0xecec5cae39ba0ad34c6edaa782f5f617f677b33b2a074d16b2beacf1111e7a59,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,3992094957303825548025,3992.094957303825548025,1,3992.09,0.024835122386702997,,0.53,2025-09-23T02:59:35
0xae84cc3af2eac116f28243a9c976651ac497d4faec7a9573b92366aafbc5ddba,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,62797030000000000000000,62797.030000000000000000,0.196936,12367.00,0.025122009345443664,,0.54,2025-09-23T03:00:59
0xc9cc582bcb76b843fe9edd7ed9de524fde688140b20555c7eec81af49ad152f9,0x8e19b298a02ee935b423b50e4f9aebbef32754cc,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,30000000000000000000000,30000,0.196936,5908.08,0.025122009345443664,,0.54,2025-09-23T03:05:35
0x29773f5cc9d60122d0a8d7fb5b717dd788f399f0f0dff10b78bece8c5e3988b7,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,52994030000000000000000,52994.030000000000000000,0.196936,10436.43,0.025122009345443664,,0.54,2025-09-23T03:07:11
0x8d6f0d9b076d6a308ecfedbafe31e3bbbd5ec9203b2db0f420174ce0d8752d84,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023085910508045360,,0.50,2025-09-23T03:08:11
0xab6665cb35a6abd5151872a9b595934d134d02adaaa464cd596ac9ddc4d9458e,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,polygon-mainnet,0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,SOIL,2665196254913818525696,2665.196254913818525696,0.170399,454.15,0.022925881247215878,,0.49,2025-09-23T03:12:11
0x5682b9c629191426fe7f946c50ad691409e50ed5b6f071f63d0c46c5974c8fd4,0x06549275e6201756e5f1b611eb7986e493ed3885,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,1234100,1.234100,3771.35,4654.22,0.077335042226628320,,1.67,2025-09-23T03:23:35
0xe367b92afa5d83b6a58095df7e44327293ea512a60cb5f6326bea799d4d48df4,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,891287,0.891287,3771.35,3361.36,0.081123110178247068,,1.75,2025-09-23T03:27:23
0x6405c96f0d8b3afcaea425dcfd05028f81ee8357b2e841defb581f162efec851,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T03:34:47
0x31cb5886625dfebba4f7822ccc72914d45bbfb3ddd755f72720bd2cf84559255,0x59c6f17cfa638ff539bbec47b1ab859795d507b8,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,39994840000,39994.840000,0.214489,8578.45,0.023735725214344215,,0.51,2025-09-23T03:36:23
0x4d3e25ba71e34d07b0d38ee0e4fd202aacee767284d0cc810135b6bf5eea9349,0xca2c728727ecd1b7676003f82545aebd731d13fd,ethereum-mainnet,sonic-mainnet,0xf0b2dd79324a66d2108c961d680f7616e1486bb0,SILO,53123741000000000000000,53123.741000000000000000,0.0198089,1052.32,0.023323501980569032,,0.50,2025-09-23T03:42:47
0x24581b801dbb924798154e9ebfe9e1cd9c03e25f2319ce92e0312ab30aebe084,0x85faa6c1f2450b9caea300838981c2e6e120c35c,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,5680000000000000000000000,5680000,0.196936,1118596.48,0.025502179816700658,,0.55,2025-09-23T03:48:23
0x0e21cd8a4ed82a5ab6c487ddef6bfc31a10c006afa9bbb4d9acbef5d25e540a3,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.024812739166431032,,0.53,2025-09-23T03:49:11
0xb72d36f512a95f38e6b7ee003b322ce769af13d08731cd85a6e5325ff55c9bcf,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.024812739166431032,,0.53,2025-09-23T03:49:59
0x15d1425876add411a653b814f48b3d7f3cb733b0ef0fd6850b4c89add5b60e9b,0xad1039a949ce9bf8f11092ea986117cc03f4749e,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,4510088984865446388772,4510.088984865446388772,0.999405,4507.41,0.025043200687056798,,0.54,2025-09-23T03:51:47
0xe7075882f7098287cc3bf555bd7cafa0ea8eaa0e00e9b4555503fca3f02688ef,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.024812739166431032,,0.53,2025-09-23T03:54:23
0xc2995f597aeb0affdc474e94f5618271b375f68da6059086e92cdefbb347aca9,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.024812739166431032,,0.53,2025-09-23T03:59:47
0x84ea6880a9842602f4ae4f648da001c51807bfddab99258be3fc9343043e236a,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T04:01:11
0x9e98689f316f379573a07f23b57b371df63db27123e1ef3b80069f471558c487,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,4008900745840193762500,4008.900745840193762500,1,4008.90,0.025205193321048786,,0.54,2025-09-23T04:02:35
0x28b3b3e96661dc9cea842f02e68b3eaa34eb8d60d54a01ac16387d8062639906,0xbaad602f456cdd6650b056a0a0e84009b86babe4,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,19057639581234735049501,19057.639581234735049501,0.999405,19046.30,0.025043200687056798,,0.54,2025-09-23T04:06:35
0x1e506e9385f8f61c7961b1bb92cb439e703b5172bf6fdefadafc03d085b61cbb,0x935f08df70e12dddc2acd6e9f987f4cf19b89732,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,33661761587678468164758,33661.761587678468164758,0.999405,33641.73,0.025043200687056798,,0.54,2025-09-23T04:14:47
0x95732da8e307826aeecdf839bb6d464a658932054ede8d957a8e545347367ef8,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T04:17:11
0x88c56a2861bbeafe3f970dde147cfb95cd33d3f3da130c89f3fc85574b1956d7,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,11350000,0.11350000,111663,12673.75,0.024186498140066626,,0.52,2025-09-23T04:20:23
0x5bd585979d6e8248031465ae76d0e71e2b7d00dd145d63e4271dbbd025615d23,0xb851e11897ac0ff16011f808b50d903872d3134f,ethereum-mainnet,ethereum-mainnet-base-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,212567572,212.567572,0.999606,212.48,0.023808964507821329,,0.51,2025-09-23T04:23:23
0x34d30fcc370c1e0cddf0cbde942c7f291010acdcc77c98bf71d3b31cb02b6d9d,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T04:30:23
0x34d30fcc370c1e0cddf0cbde942c7f291010acdcc77c98bf71d3b31cb02b6d9d,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T04:30:23
0xa2b43e35f1bf2fb056f086d17bc9c6ce906577de32f2086a6d7fca55a8757f45,0xc9e852b3aac261edf7c806ff78be2b8ab9abeeeb,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,syrupUSDC,27462831246,27462.831246,1.13,31033.00,0.057726668191869744,,1.24,2025-09-23T04:33:59
0xfc60c34cb40c17e57abdd541b8e090693d021d344e3e7457bb30918396eec2f2,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T04:34:59
0xfc60c34cb40c17e57abdd541b8e090693d021d344e3e7457bb30918396eec2f2,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T04:34:59
0xf448755ffcc70081d24a660c2b192f4cbd39912934e8f991ed8ee75b4d9686af,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023996867373157548,,0.52,2025-09-23T04:36:23
0xd291a4ee059f560ae20a9219d7fd88c50c9b889c73ce8c9c7c682ca75304bc16,0x8ae7fe2b03a9a36ba44c982a29ff24857790e534,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1100150000,1100.150000,0.999606,1099.72,0.024394012752062027,,0.53,2025-09-23T05:07:23
0x2de689936e9ff47bfd1c4ff3c6dbb800fed736a51201b0d2eaf7130baf7d49a2,0x18ed9277dce6d1d57adff8f89883d1212235c113,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,25020000,25.020000,0.999606,25.01,0.023138172118276668,,0.50,2025-09-23T05:29:59
0x6feec11f719011d57b10a392bbc970dd02093f318f5fce4ee922f33cc8e88cd7,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,30269402627091762,0.030269402627091762,4164.42,126.05,0.023138435831980879,,0.50,2025-09-23T05:33:59
0x9c9b78740a609a5d7c4649b53856921e02d6626d1feb16a85630c27f04e978f6,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,4598216391920377194013,4598.216391920377194013,1,4598.22,0.025232658501213808,,0.54,2025-09-23T05:36:23
0xbe23ff7e1f63d1ca7bfba47e9016ede50909899c11fd5df4448200322a7ba6f1,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023830549837752721,,0.51,2025-09-23T05:42:35
0xa2106fb733810d5298dbf23ed76b5efe40a3ce2ec2466b8282cdd389051eb454,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023830549837752721,,0.51,2025-09-23T06:11:23
0xa2364a30d6cd288c56b1ee0dcce23616e904b317f322dc2e612ed38d312e8ab1,0x604e486a415c4516c225f26023b425459673e643,ethereum-mainnet,binance_smart_chain-mainnet,0x8f18f2c97d2f5ec0e1d5b91c1d2ce245a9151972,sUSD1+,1000000000000000000,1,,,0.025068704068638648,,0.54,2025-09-23T06:19:11
0xc41c35a247d71e531ed58374168665b68de2ecbf2006c043df76e51c406fdce9,0x38db86b6de73a4dc0d0483700489c9a183d89db0,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,4565017666035489892590,4565.017666035489892590,0.999405,4562.30,0.025068704068638648,,0.54,2025-09-23T06:22:23
0x7fe5ff6638be469d0bbc8f0280d4c131f5b2ef2450b7042dfe17818576546fb7,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023830549837752721,,0.51,2025-09-23T06:24:23
0x1280a1bf70abce2add3cb1c169c7911c098c89ad806d35408d2c85db391f4eb5,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0x7a56e1c57c7475ccf742a1832b028f0456652f97,SolvBTC,372216000000000000,0.372216000000000000,112132,41737.32,0.259087664535035955,,5.58,2025-09-23T06:26:11
0x1395f4dd5c7fff0ac55f10bf9cc6680f2b591466e650e9ade6ad995c421839e3,0x04badd8ef7642049449197d03f28142e89a9d1d7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,3475358943805282919852,3475.358943805282919852,0.999693,3474.29,0.029172544153765401,,0.63,2025-09-23T06:39:11
0xc59e6687f67dfe61fd43ee287bc1f9d5327bbccacd468c6a8b2443a17d93e442,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,101300,0.00101300,111663,113.11,0.023990553546727435,,0.52,2025-09-23T06:45:47
