transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0xf6000f4aff6ef00415aaa1ef52cb1dcb1e8c6852771c54c4d58719bb64184598,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,386007913000000000000,386.007913000000000000,21.62,8345.49,0.024361168612937481,,0.53,2025-09-28T01:43:35
0x756dd8ba440f16f83c1bffd16118cc4a928ef49c40df6abf8fc4c31f8e016fad,0xfd7284bdb90f0f66ebd162ccb4633076e09efa34,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,37225376560000000000000,37225.376560000000000000,2.17,80779.07,0.024207776445462185,,0.52,2025-09-28T01:51:35
0x54d74188558d55e6e13f55a732fab048dd0ddeae01df834d03d164a6f681ab6f,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,14000000000000,14000,0.04949796,692.97,0.024159561802403234,,0.52,2025-09-28T02:21:35
0x96da8e88c7389dd9a35e495c9ad72d1b80f30ba8542c359bdde0ffe5665b8574,0x290912e316867457a151ee2683306574c3bac93c,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,syrupUSDC,2000000000,2000,1.13,2260.00,0.025252237304106265,,0.55,2025-09-28T02:28:47
0x153da537fe7b5524abe6247ae40bcf4c50f4d157396231e3b05edd425452e93f,0xfd7284bdb90f0f66ebd162ccb4633076e09efa34,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,18612348220000000000000,18612.348220000000000000,2.17,40388.80,0.024200930320368547,,0.52,2025-09-28T02:36:59
0x21991fa8a79cf3ff5e3adbd7020c760223a7d3e3072598a624c9f4d38575e23b,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1425000000000000000,1.425000000000000000,4139.24,5898.42,0.024201189234143019,,0.52,2025-09-28T03:20:11
0x48cf388e548ad55892e64059545670a3cb526d4e64e3c31f571e0bfa0ae5c2bf,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x699ccf919c1dfdfa4c374292f42cadc9899bf753,VSN,7781427670679548679238,7781.427670679548679238,0.130086,1012.25,0.025885336520327023,,0.56,2025-09-28T03:46:59
0xba22be9e53b24b22412e1a77b048b426dbd7db6c6f0b0c5d44f1643db41a6548,0xd3088974784cfa3b4e7938f28f16345eeff8036b,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,427375973729420000000000,427375.973729420000000000,0.091131,38947.20,0.026199453023369852,,0.57,2025-09-28T03:50:47
0xa900359b849519c8cd1557f0518a8627e1048da073c3283845bac81f57db6103,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,1926307365,1926.307365,0.229732,442.53,0.026494902524741463,,0.57,2025-09-28T04:00:59
0xc0f5cfab8807f9555574d77b6a6d16de3ae720d62be4304ee7fc21dd13eb1997,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024263047224327681,,0.52,2025-09-28T04:00:59
0xc78ddf83ee002587f4fe750aef2c528939a983c78f5d24da2cbb2c2567d4e112,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,109700,0.00109700,112131,123.01,0.024309316249110809,,0.53,2025-09-28T04:07:47
0xd58e5bb478566b1d1fb8773f21cd73b3c2699d1e4fa8456ab0773c92e1849b55,0x1368eb291511cfa4b2396421c9dca60895f6bd66,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,932047820779970782101,932.047820779970782101,0.02489779,23.21,0.024478008136121120,,0.53,2025-09-28T04:18:47
0x93abaebcd27c4f2e7c46e9b3ee8b9b13a3ed3cbaaa766e1c96ee2a7d7fa42f37,0x7d4cfd4cd3d00ccad415d5bbe051913c9bfd226d,ethereum-mainnet,gnosis_chain-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,4844930499130294345,4.844930499130294345,1.003,4.86,0.023924258767848011,,0.52,2025-09-28T04:39:23
0xa002c68d1e95085dccbe098557c453e6f2255803ca996b675b3670c4b0fa4eb1,0x7d4cfd4cd3d00ccad415d5bbe051913c9bfd226d,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,999487465609762488903,999.487465609762488903,1.003,1002.49,0.024473241876476211,,0.53,2025-09-28T04:40:35
0x24bb6fcf0d77bf285efa57c786278a261c810c514691c608e4abe39719477673,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,12228002027000000000000,12228.002027000000000000,0.098376,1202.94,0.027343940710280432,,0.59,2025-09-28T05:00:59
0x7c045e4c06a5070af0907cbc26af440b621e4016c4003aab679f5cbb98f46899,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,8071837690000000000000,8071.837690000000000000,0.098376,794.08,0.027343940710280432,,0.59,2025-09-28T05:11:59
0xdc04ef15c9d171305d9fe92228ffcef41d7a167f414e9325875054304ae6ae94,0xf9b5e1202ac637bcfed4eed026086531c5847d00,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,344935000000000000,0.344935000000000000,4139.24,1427.77,0.024200825310334372,,0.52,2025-09-28T05:13:23
0xfb0e83bdfb594cb8a00635dccd4ee27d75a1eae33b6a73763831d2960d820901,0x40fb08ad52270db281b638f0d4c4bf1dc11601d8,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,10279342254347323538510,10279.342254347323538510,0.098376,1011.24,0.026211889796228412,,0.57,2025-09-28T05:49:35
0x3740ef46feb108cb3e9366d97d9425585a34973fa81ee7ffa8c33f6914894a4a,0x8c1832a7ba665bf484e546d6942f09fc5a59329b,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,2734372735,2.734372735,380.09,1039.31,0.024134872317187878,,0.52,2025-09-28T06:08:23
0x8df3121dfaf8d1b119881a07d3609ffe9fc58d90f5faeef2ca2c8453ddfc0e0d,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024181214706435476,,0.52,2025-09-28T06:12:23
0x1f50dfa5e9f20edbcc1d13c8726bf7dffc6c0909e374fdbb995e0d24db16c2da,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,4449747800301526262277961,4449747.800301526262277961,0.00013146,584.96,0.024122907218527608,,0.52,2025-09-28T06:23:47
0xe6dc2817344b8208d7031aa5e76aa8a43964ed156b01670cb48cbdcfaf2fc938,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,4519577772106979869182816,4519577.772106979869182816,0.00013146,594.14,0.024122907218527608,,0.52,2025-09-28T06:26:59
0x4751ab0a281e427f2b7a70f2be975a12e7342b1509bcf85cddf4d841e65742a9,0xefce38f31ebeb9637e85d3487595261fdf6ebeeb,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,119108315026548633459681,119108.315026548633459681,0.103732,12355.34,0.024085200255771471,,0.52,2025-09-28T06:27:59
0xad1b52c74b38649552ca725ffa7b1613ffc80cd6884e84bb5f3dc43e5cbdedec,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,27916400,0.27916400,112131,31302.94,0.024121126562914253,,0.52,2025-09-28T06:34:59
0x2eb6a3a18c03513ec7b269ffeb6d051a2694191832b91cc125d4987f35ee78ae,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,10794431124445000000000000,10794431.124445000000000000,0.00013146,1419.04,0.024182732711828584,,0.52,2025-09-28T06:40:59
0x8119d74d316730109542f24f1ab68c462295c9c1629c85788c50a118aefce8dd,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3041274321584370,0.003041274321584370,4139.24,12.59,0.024200825310334372,,0.52,2025-09-28T07:03:35
0xb456f7aa561ba911d664e30a3dd0d2c64ca15632d6722f0e390ef8f4402dba09,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024181214706435476,,0.52,2025-09-28T07:32:35
0xdeaf17b8b9656c82a6ddc88e0768614ba8f9d201e0f482cf8c6e7fb79b70fff6,0x642ff3b4d0dfefde9f475757c1b51c935fa9012f,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,1967811438042190359480,1967.811438042190359480,0.02489779,48.99,0.024469082458720669,,0.53,2025-09-28T07:34:59
0xa5e18ca582c1c4584200fa492bd4c5eba59d3a493aa264627ab082e2bc44b747,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000,0.002000000000000000,4139.24,8.28,0.024200825310334372,,0.52,2025-09-28T07:35:35
0xb8f26f2920e593dd2f1dc868b80e675acf231f47f000dab60d29e8b392467fc1,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,11800,0.00011800,112131,13.23,0.024212820248548882,,0.52,2025-09-28T07:41:59
0xf5353361256ac27620dba3cedf8a310043bda6d0cc87c427cf4df87993a56613,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4100000000000000,0.004100000000000000,4139.24,16.97,0.024200825310334372,,0.52,2025-09-28T07:43:59
0x24e277099c6c0d7f398caa3749850de99ab7f9a6e6bbc74e3137094348274e9b,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,700000000000000,0.000700000000000000,4139.24,2.90,0.024200825310334372,,0.52,2025-09-28T07:49:11
0x7528050df77bb77a07d1a0a2f62c588c6b172d24a1d94d41491ac7188f3474d0,0x2ebde4cc1e1105128f4d415a019be317e5066d32,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x699ccf919c1dfdfa4c374292f42cadc9899bf753,VSN,38943290000000000000000,38943.290000000000000000,0.130086,5065.98,0.025254026558409731,,0.55,2025-09-28T07:51:35
0x0f7b2fcec0ec92632a7a4f6ce172e63d06aecaffc2a69c3daccc505d6c60465e,0x95d2602d30da1179fd13274839e60345857ca648,ethereum-mainnet,berachain-mainnet,0x6440f144b7e50d6a8439336510312d2f54beb01d,BOLD,23528046385244794113673,23528.046385244794113673,0.99757,23470.87,0.024085200255771471,,0.52,2025-09-28T07:53:23
0xb71f7a9714975b703d89c062f72bb9ea868c3649a4ec5f6f08255e53e385b6de,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024181214706435476,,0.52,2025-09-28T07:55:35
0xe7aaea70b7c315649b6626015049371081fd5a2d14ecfb02afae2fa3d7d5fd5b,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024202022399726447,,0.52,2025-09-28T08:00:11
0x2914e0a4e341d4f51bbcae7010a545b5a884be320f4b01eba6130b0959d167e6,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,1063515990204313044300,1063.515990204313044300,1.003,1066.71,0.025419678402490258,,0.55,2025-09-28T08:08:59
0xc2e19013f4873b0e846b4c7b18b6d71d05b757075aaf5279777ea63b19514df9,0xe38837bdb470ceb95a14831715acb74344b64d1d,ethereum-mainnet,binance_smart_chain-mainnet,0x8238884ec9668ef77b90c6dff4d1a9f4f4823bfe,USDO,20259370000000000000000,20259.370000000000000000,0.997923,20217.29,0.026202240130112343,,0.57,2025-09-28T08:17:35
0x44c2e086c4fb2a6805bd960b4775683dc5535ec2f61f134af7719fe133b9c67f,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024202022399726447,,0.52,2025-09-28T08:21:23
0xd561f8c47b54d07d08759ba4d9456f1201d834b910a988e9fb71bca5c5192943,0xfd7284bdb90f0f66ebd162ccb4633076e09efa34,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,37546545070000000000000,37546.545070000000000000,2.17,81476.00,0.024200567764815221,,0.52,2025-09-28T08:27:11
0x9ab42834de9bc3b3c7977502fd6b0240290ef27a1cc3673530518e8cfae9fcc5,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024202022399726447,,0.52,2025-09-28T08:43:23
0xe15a23afaf217ea46e8a6e07963e68e378e7dd1da78f05543b836b1e26307d10,0x8d1b878509562fe8c097536e6e8da5bdeed05d1b,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,5063693523484527985914,5063.693523484527985914,1.003,5078.88,0.024475843394030531,,0.53,2025-09-28T08:47:47
0xace21aac739eb51defb016f2f6c3b3683fc06c7a88e01a0acf2bdd9488ab6e77,0xfd7284bdb90f0f66ebd162ccb4633076e09efa34,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,37621559980000000000000,37621.559980000000000000,2.17,81638.79,0.024200567764815221,,0.52,2025-09-28T08:50:35
0xbfc68cc2bd78ecacbf4f2968ad0dd0a674c2e230b5bbc8996210144a23df0b50,0x074e0b972611524d1619c8c311ccf120505eeb53,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,28101161,28.101161,0.99961,28.09,0.024200567764815221,,0.52,2025-09-28T08:58:23
0xd7b9192cfd1d822fbb75a9447bd7876b149a8a2f9459dfea103ae8173397b5a0,0xfe99cc4664a939f826dbeb545c1aad4c89ee737a,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,1499999487411127106691752,1499999.487411127106691752,1.003,1504499.49,0.024475843394030531,,0.53,2025-09-28T08:59:59
0xde65f1c2c18eed675f0720d357088519e26d14e0ecc8a25288cd1f7be8a40380,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,525700,0.00525700,112131,589.47,0.024237356937433400,,0.52,2025-09-28T09:20:35
0x6a8bd987cafe88f2e073b82ad2984e847998904bc1b48a2fd6110ba047ea3281,0x074e0b972611524d1619c8c311ccf120505eeb53,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,10380202962425417779,10.380202962425417779,2.17,22.53,0.024200567764815221,,0.52,2025-09-28T09:22:59
0x6dbd7afe6f0bf050c1f9df0e905af9e4da9e79d49069f1461a261f8e8118b7c8,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,194051229000000000000,194.051229000000000000,21.62,4195.39,0.024213754235683858,,0.52,2025-09-28T09:35:35
0xa38f75f85571f2d00938a66670d156dbdeef931588832498cdeb9ab09540d4a3,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,15845900,0.15845900,112131,17768.17,0.024056291896008976,,0.52,2025-09-28T09:44:11
0x54f70fa52c37944b7c4df1ad1d7b5de79fa51cd05a131b8e364e0310fec4f6cc,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.026950766122823537,,0.58,2025-09-28T09:51:11
0x3497d14635c33ec9395f4ed64b092573ce0953180b2023ed649a1592968f173e,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,2280130070000000000000,2280.130070000000000000,0.091131,207.79,0.027324832676329281,,0.59,2025-09-28T10:02:59
0xd8d07491b401494720fcab3d792192ceb858b86e3e1a18ed8bebc6a531fd9e9a,0xed243f5a2de171b5ca0d51b8116aa3cdb0084415,ethereum-mainnet,polkadot-mainnet-astar,0xf27441230eadeac85b764610325cc9a0d7859689,ASTR,9999000000000000000000,9999,0.02293276,229.30,0.026570582188962688,,0.57,2025-09-28T10:07:59
0xd7efa8ac352b99b3ce1a6e90917c25f16ac14231f1a24f0180296af66c827d8b,0x33d2cbfa4219a7e2e26eb5c1df0ea335eea6c1e0,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2825990000,2825.990000,0.99961,2824.89,0.025449099192309199,,0.55,2025-09-28T10:13:59
0x5c1ae8e10fe065407d9c2aa3e1926e13e0c96e65617f90203fca7437fa1b1209,0xd3088974784cfa3b4e7938f28f16345eeff8036b,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,339676470240870000000000,339676.470240870000000000,0.091131,30955.06,0.026202140530374569,,0.57,2025-09-28T10:18:35
0xe2068fccf4088ceb122e33206685f548c3cf4aa726ea82b965ed5f9f85f88b2e,0xfe99cc4664a939f826dbeb545c1aad4c89ee737a,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,1499999470221591317810824,1499999.470221591317810824,1.003,1504499.47,0.025296634496283554,,0.55,2025-09-28T10:24:59
0xa2adb03d1f3f2f11108c4627176476eb9585ee73b914f30347a446612664e83e,0xfe99cc4664a939f826dbeb545c1aad4c89ee737a,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,1499999487427504449235504,1499999.487427504449235504,1.003,1504499.49,0.024475061384719544,,0.53,2025-09-28T11:07:11
0x708cdf961e6fe200fd7c5dc7140851ab395e81acfd2f3e4db51c258a92eaf52d,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,8243420752000000000000,8243.420752000000000000,0.098376,810.95,0.027324832676329281,,0.59,2025-09-28T11:08:47
0x8d0cf211932d717c191124912cb9b745ee5a8bc887ddcca6cb62ef23dddc2844,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,9999000000000000000,9.999000000000000000,1.003,10.03,0.024588730614632483,,0.53,2025-09-28T11:35:23
0x27d7bb4799b42e0740960e929e96880ca1ab4bd5928545384e95967a1a6046b9,0xfe99cc4664a939f826dbeb545c1aad4c89ee737a,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,809989487427504449235504,809989.487427504449235504,1.003,812419.46,0.024475061384719544,,0.53,2025-09-28T11:54:11
0xcdd2c86341b4837205d0b865aba5207e7400bfbf07e3d22485448206e7be978f,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,8280132502000000000000,8280.132502000000000000,0.098376,814.57,0.027338139859324290,,0.59,2025-09-28T12:04:59
0xe9a96f54d56a3ba1c69f5e12daf57655eeeb2770e31db17d7533e93cd61301fa,0xca7c91fe9d551596cf6f206372c413ca8cdb0eda,ethereum-mainnet,avalanche-mainnet,,,,,,,0.024767655273291962,,0.54,2025-09-28T12:05:59
0x6b7c2ac9ee35f7cf0b4a828d3651673f0270387563a6f7e4e6f71093f7321072,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.026933107416110047,,0.58,2025-09-28T12:10:23
0xa27d30be6dd0dd99738a8122160ed8f67f4523d012ace609a721ba2ef1b9adfd,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.026933107416110047,,0.58,2025-09-28T12:11:59
0x6fdea76ae90b1c0166448e4979a79122f97ff86f71e81364f9ce81e47bc186e3,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,8355343527631579838754373,8355343.527631579838754373,0.00013146,1098.39,0.024178863030103779,,0.52,2025-09-28T12:22:35
0x55af5848ba3108d1bbf0dbd4c71f24737f9d2b4e0f29eb663b0efc7247054967,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024265154562044044,,0.52,2025-09-28T12:22:35
0xfef5f17124cda5daef81948d309e2d7d9f4fff7a30c5b4a4669ba6f99aff3fb7,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.024265154562044044,,0.52,2025-09-28T12:27:35
