transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0x31c9937a857ba6440057ecb2947ab98fa5171bb07064c823b8903f321bfc6b8a,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10000000000000000,0.01,4332.13,43.32,0.020266307157625250,0.54,,2025-08-20T03:38:35
0xb4ad4c005cca583f3eb452e018a996c90c125b8ea082a264a9a4892199dc1e94,0x58a6bb60978f8a973585286fdfa8f8dfc1ca2706,ethereum-mainnet,binance_smart_chain-mainnet,0x8238884ec9668ef77b90c6dff4d1a9f4f4823bfe,USDO,10007482319546387956382,10007.482319546387956382,0.998513,9992.60,0.021643877302709103,0.57,,2025-08-20T03:38:35
0x63bffac375618afa0a88dac1e23a01550ef13144516986c4d456c071a6f87448,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021472117852012938,0.57,,2025-08-20T03:50:59
0x2ac2e35841c3d1c02242de9fb7e9c5512176a31e8f42b894635bf29c871e59e6,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021472117852012938,0.57,,2025-08-20T03:54:23
0x743c9c83e91da9ff7072576ee4e5bd02a4fec5f9ab6a70706f6f2788ad9f8064,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020683024177431081,0.55,,2025-08-20T04:01:11
0xffd8d73c545a6f38fe7de7b8e24bbda322caf2796e620e15a53dd31ec37abdd7,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,4340959276000,0.000004340959276,0.104077,0.00,0.020688154097307548,0.55,,2025-08-20T04:01:11
0x94abb06e78a7aa1b3f943739d301a8d7c58ccae667638468db7902a145d2d4ff,0xee57a6c7ed5ceb919e6dc6998af553c21489a353,ethereum-mainnet,ronin-mainnet,0x94e496474f1725f1c1824cb5bdb92d7691a4f03a,BANANA,248394444444444444442,248.394444444444444442,0.714276,177.42,0.020266055520811784,0.54,,2025-08-20T04:02:11
0xcc0aa442813bf2d3a62a63333889312e0e27d5ef55c5b6790331dbdadeaf7212,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,206923586,206.923586,0.999772,206.88,0.022438304028395958,0.59,,2025-08-20T04:07:35
0xb5e622dc8701e2f0e5b11f25b27d51b415e748939e631055ef026e9588819447,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021486077114278333,0.57,,2025-08-20T04:15:23
0x87f3139448151f9fa37f8c7e4b08ecc8da914ab6764f37d12317fdffca4f9cb4,0x55924ba6891c83461f4803b1abed34b9e9672fba,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,8245194198000000,0.008245194198,5247.88,43.27,0.021174839357091912,0.56,,2025-08-20T04:30:35
0x5e9f4115784cbed9210be649c03d3d46f4fe00f40d9f81478b97766326730f31,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021486077114278333,0.57,,2025-08-20T04:35:23
0xdf077b2d3cf0730bda0790724f181cc7a17c9a9e1bdddd5639368e91be235b20,0xd0393824150e9bc00853557123d72391448745a4,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,1021226983439005768659,1021.226983439005768659,0.99864,1019.84,0.020510141881840641,0.54,,2025-08-20T04:36:59
0x63888f1aee41804a4bdf3ec1e4214b9b7d05c1c12e9ca7b4a48306a44a23a445,0x36eb2bce5826df724088643a939ed819f30d6d4e,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9877910755124493,0.009877910755124493,4332.13,42.79,0.020261597928278873,0.54,,2025-08-20T04:40:23
0x4e843c6851e3708ba85bb3261eb874c773b9a2006c5a7e4f7b5ef207a1894ec1,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021486077114278333,0.57,,2025-08-20T04:43:59
0xed50fc3b2fef80932485120ffa45569f37ec0a61791c7e7279f83b71d037cfb9,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5000000000000000,0.005,4332.13,21.66,0.020261843713073394,0.54,,2025-08-20T04:47:23
0x06cf9a39e9593e97d1074d3d7b722045626cda3a4696468e2d948c456f094cf1,0xeb48a1ee43b91959a1686b70b7cd482c65de69c9,ethereum-mainnet,avalanche-mainnet,,,,,,,0.020757512642638570,0.55,,2025-08-20T05:06:11
0x3f9069280d3c94b219d8b499b4a2de0bcbb35251c790fa3008b8e5c5f33a7b52,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,46508023837963551827065,46508.023837963551827065,0.01593497,741.10,0.021173145822229785,0.56,,2025-08-20T05:11:23
0xc7865fee100bb1d03fde66b86df701e8f61fdf77af195b245b28558b83faf25e,0x68fb02328065343a4f4964b84c1f4c7dff4c440a,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,43458945278320491316550,43458.94527832049131655,0.99864,43399.84,0.020510141881840641,0.54,,2025-08-20T05:15:23
0x922b0fc3554a3fa7c82273a898473a0f8948e4642a3fb8d2991935a25a1a0edf,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,689176637800000,0.0006891766378,4332.13,2.99,0.020261843713073394,0.54,,2025-08-20T05:21:35
0xc266c3f1e2510bf61d537d6e8121c87905d560395970d7f17e5ca0ec0d9dafbb,0x9788d64c39e2b104265c89cbbca2a2350e62701d,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,2227298584101717980646,2227.298584101717980646,2.86,6370.07,0.020465200923596667,0.54,,2025-08-20T05:29:59
0x214107b9d1a2675d2df3ad9cbf9f3f0c4c9d3df16fb717729d0d484959f46a81,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,300000000000000000,0.3,4332.13,1299.64,0.020261843713073394,0.54,,2025-08-20T05:41:23
0x5a530b71a0182e9b4eed62b4053bb73b35985f30c406ff4789783d5af30af606,0x2b8ebc61d527e4a2dd95fa0dcd5da0ed6e2f9e75,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,22229915,22.229915,0.999772,22.22,0.021502044027274923,0.57,,2025-08-20T05:43:47
0x70a525250b8104e83eeee785bce88e13c23c8ea784ea813685ba531d1140ac9e,0x3e93b985c0ac65c00b176213066904f3ca47cacf,ethereum-mainnet,polkadot-mainnet-astar,0xf27441230eadeac85b764610325cc9a0d7859689,WASTR,42200000000000000000,42.2,0.02432638,1.03,0.021719667844141040,0.57,,2025-08-20T05:50:47
0x1c666990273c9491a3f8869a76e3a66a72744bdc8697ff1b9b8e55b2d386341c,0x73a417ec261e76a38010fcb3f4d2c7f781e96d19,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,10000000000000000,0.01,5247.88,52.48,0.021174839357091912,0.56,,2025-08-20T05:57:11
0x3ad6433ac3696db29f8b3ecd0b6560a082f7ca8a391bab2413f6f587679497b0,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,463976117000000000000,463.976117,2.86,1326.97,0.020665622401391765,0.55,,2025-08-20T05:57:47
0x1bbd9a3d9d23ba285072cca9e34ec76947c815320130e8f00f868211d75a726d,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,20796296437380060,0.02079629643738006,4332.13,90.09,0.020261843713073394,0.54,,2025-08-20T05:59:35
0x7efa5179e421efdca4bc7376f47fc3b2239a208eb910332b4a556a2de63afe6d,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3800000000000000,0.0038,4332.13,16.46,0.020262945098140972,0.54,,2025-08-20T06:05:11
0xe67333a1608f917eaeec4306bc4966e76c0af1a4f1f283379385319e0d804471,0x27e4874699efcc7f3b2ab57b0e974f99e1f78c2f,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,7781017728547923786,7.781017728547923786,0.999481,7.78,0.021655345332378721,0.57,,2025-08-20T06:05:23
0x44bd5b0bc3930b8bd2389673bd779e096d99eaf9ce7be1a6cf1b8e36d6c7ea2c,0x2b8ebc61d527e4a2dd95fa0dcd5da0ed6e2f9e75,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,33106585,33.106585,0.999772,33.10,0.021451970480815853,0.57,,2025-08-20T06:07:11
0xb155f1d3305bfa032e75e6b9e8780bdb442c021e0c014ee8b215f33304f55750,0xadd13c505c257824ad8c3b56ea126347886a1114,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,20172349182228143785744,20172.349182228143785744,0.99864,20144.91,0.020499422217548514,0.54,,2025-08-20T06:09:11
0x2b9d3bf70d01bbe2fa6cd68338b3668e188bfd133b85b7b6b9abb24b486d49c2,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,20000000000000000,0.02,4332.13,86.64,0.020262945098140972,0.54,,2025-08-20T06:09:35
0xdda12d772989d3fab92b8fd8a1be8fe4ac0f317bd7cd0929ca8f89caabfd52d2,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020527212800123408,0.54,,2025-08-20T06:14:23
0x21308ddb41573a061b86bd9c47dcae67fd6da68e06332aa0285788b779d08715,0x73a417ec261e76a38010fcb3f4d2c7f781e96d19,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,1000000000000000,0.001,5247.88,5.25,0.021174967468178620,0.56,,2025-08-20T06:20:35
0x8d030d6584a77d2468a784eb9dea331a8c3b0755b64caba588cff0bd2dd4b962,0x72306bfca0df1c4e08e74b9d5988db87b8774928,ethereum-mainnet,ronin-mainnet,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,Unknown,9516,9516,,,0.020262697869321389,0.54,,2025-08-20T06:33:47
0x888a7625ad1dbdc9eb5199118bcfe4eab1636912c2a617f7b12d948385295974,0xde49ac6d927540d82baf52435d7693a2629bc54b,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2091280,2.09128,0.999772,2.09,0.020262697869321389,0.54,,2025-08-20T06:48:11
0x65d7de0812bdfb98afa2747feb23de144706f9c56b6aba11425a9cccf73f0c56,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,4296841177000,0.000004296841177,0.104077,0.00,0.020531037417422453,0.54,,2025-08-20T06:48:23
0x4a3d824cb76b1019de4fe5d835b364aca610a3384558860e7abdd1af13d985b4,0x61835e15d76acf1b0d59f70fa8c9a2aac9e4268b,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,150000,0.15,0.999772,0.15,0.021451970480815853,0.57,,2025-08-20T06:51:23
0xd025dfbe97f9c87923dc83331b7a873294bb1e11b46f3609aa456520314bd666,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,4298940648000,0.000004298940648,0.104077,0.00,0.020531037417422453,0.54,,2025-08-20T07:04:47
0xaeb3e315a96fd08c6da4a85d01770416ba9da2b1db023eb98fd8b29d63b6bf69,0x6f20e98c059d0b34e829f6457ef8c525bab5d0dd,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3000000,3,0.999772,3.00,0.020262697869321389,0.54,,2025-08-20T07:11:35
0xd5df224f9a7b13dd3e135d0baeaf7145385bee2646f11493c47067d5f66d7297,0xcd997dfe7c923d82d0f985572c4003980a5cdd9b,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2060000000000000000000,2060,0.999481,2058.93,0.021655345332378721,0.57,,2025-08-20T07:17:11
0x0b6fac81f41a7a55e80beea9d93ce63b02c0261389d00b9b1f8ef932812a448a,0x68ad36ad55bc29ee5a4c4781d9640dd47c8675bc,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,41688092,41.688092,0.999772,41.68,0.021451970480815853,0.57,,2025-08-20T07:20:59
0xd4efadf6e1c928e65ffd16b45f06880f0c1fa6d88769feebfd75704b26693d51,0x79000e3a679a19798f4765113a3df6804f3a7c37,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3573658915,3573.658915,0.999772,3572.84,0.021426590089568667,0.57,,2025-08-20T07:24:47
0x05e1c03c086d936b41b1bea6d8fb4e2e15e9b63852bf7093dbd67e531309c139,0x72cd499bdd538d996ac5fc2869870eb0eec0325c,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999772,1.00,0.021451970480815853,0.57,,2025-08-20T07:33:35
0xa7d46d5bd44e1aef1a2a7a7d5a51eb75e4c83d4997138c74f77c39e44a52ae7f,0x68ad36ad55bc29ee5a4c4781d9640dd47c8675bc,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,41688092,41.688092,0.999772,41.68,0.021451970480815853,0.57,,2025-08-20T07:46:23
0x2e8dfb0790c45ff42fc7fcf8f3c5e52eb9304993bf8ca7a84f5e45adde829389,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1200000,1.2,0.999772,1.20,0.020263705021878953,0.54,,2025-08-20T07:46:35
