transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0x46421ee6d74a6fbe631fb4915ed170ace2675a34797f8b5ccdd234c9df7abfaa,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020655837167879224,0.55,,2025-08-22T04:00:59
0x3696b4013f56266b84823e48a2d00281b5ed303aeaa027f20d74d728b89edfcd,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,300000000000000000,0.3,4816.81,1445.04,0.020676920751722040,0.55,,2025-08-22T04:11:35
0x64deddf5402bd2ec78884104040552d3cf239e31187129fb058c385703df8c6b,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021938937861339405,0.59,,2025-08-22T04:23:35
0x8abcc694eac2eb45d46504877fb50e45da49b3e31d24ca291632da075f366608,0x1529a91adaf1ea91d03e3471cfc5263acfd37190,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,2415450611,2.415450611,449.76,1086.37,0.020603766629019003,0.55,,2025-08-22T04:24:59
0xdb9027fb8fcbf4a3227da7375a315113771605a827e27e8cc496e9b6bb59cd61,0x310574e880a0ecc1b7a41a8c468dc891d73e6d72,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,8066355840000000000,8.06635584,2.5,20.17,0.020672013635159737,0.55,,2025-08-22T04:30:11
0xfad0aff97d105bbd7dbe8c2d590a3aa51e2fb1fcfd7b3f64dafe1580c9a2ed05,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,46102880687989912020985,46102.880687989912020985,0.01478515,681.64,0.021630738335452850,0.58,,2025-08-22T04:35:35
0x02dd6cc12938614f9bba31116ef2fdf2f446945f6bd18dd84812d5a582bef4e4,0xc58c2e8ec5beb885c843d492a54959105ab055f7,ethereum-mainnet,ronin-mainnet,0x95b4b8cad3567b5d7ef7399c2ae1d7070692ab0d,APRS,20000000000000000000000,20000,0.00610224,122.04,0.020672013635159737,0.55,,2025-08-22T04:39:59
0xf9df83dd76747cc41247e8b2d66dbdcd549666d09062a66b913cf0f57fbca042,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,534367493799380989762,534.367493799380989762,2.29,1223.70,0.020881886914974900,0.56,,2025-08-22T04:42:11
0x427238edac39794b0cd3f9f2e06f1722ed15209b388b0a27a15a24d146b99760,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,555278509000000000000,555.278509,2.29,1271.59,0.021089732554875697,0.56,,2025-08-22T04:42:47
0xb5fe969f7bae5d38346995c7e40b20b3c1b15fc3d696aa87a3001411ebfb1bb6,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,184000000000000000,0.184,4816.81,886.29,0.021436271865206684,0.57,,2025-08-22T04:49:47
0xb46e0c7c29b3fed75fc252be758d9394e5f10b811874b87eaf7c04fc51f7c421,0xfaadaba2541488c4ac5f4888da1019708e3fae0c,ethereum-mainnet,ronin-mainnet,0x94e496474f1725f1c1824cb5bdb92d7691a4f03a,BANANA,1275000000000000000000,1275,0.601776,767.26,0.020672013635159737,0.55,,2025-08-22T05:02:35
0x29b78e03a39714d78eaa9079f3aa9d36bb966ede32f3bd9b08b884e525b2ab78,0xc58c2e8ec5beb885c843d492a54959105ab055f7,ethereum-mainnet,ronin-mainnet,0x95b4b8cad3567b5d7ef7399c2ae1d7070692ab0d,APRS,123623832380000000000000,123623.83238,0.00610224,754.38,0.020672013635159737,0.55,,2025-08-22T05:08:35
0xa1a7116b6fbe268dff3244abb83416193e6e60bb13f3472d07bc28b7d4335c62,0xb7d784e93f7fa55ea14120d9de22f4baf3000137,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,IXT,115366929806787508548,115.366929806787508548,0.127638,14.73,0.020626501878652032,0.55,,2025-08-22T05:09:11
0x45ef63a96cf19c630e645c37e33803201b7af8e31b19d4b771dd68fb30b0ebfb,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1085613243451326971904,1085.613243451326971904,7.68,8337.51,0.020592335691987752,0.55,,2025-08-22T05:10:23
0xa8bceedc5f62db713dcb733b8b5e322f3c88179723c5592cba9a24ab326b7571,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021938937861339405,0.59,,2025-08-22T05:17:23
0x3346273c5736a7129edd9a516d4e7c18be0debd56a1373b5d3dec00fc28c5bff,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,200000000000000000,0.2,4816.81,963.36,0.020672270194051007,0.55,,2025-08-22T05:38:11
0x8105deb679bf02612bd5d431df0464744cd0e656028c5b2beb1c6a932f330eeb,0xe8a335a8502625fb6c6e900a547694770d764484,ethereum-mainnet,hyperliquid-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,10000,0.0001,115983,11.60,0.021454394897156667,0.57,,2025-08-22T05:58:11
0xf086aa9f72640f4fb7447eb3b3b47f5fd16ca82de2752a28bbf883e692f6b7e7,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,56255121642136774420770,56255.12164213677442077,0.01478515,831.74,0.021630738335452850,0.58,,2025-08-22T06:10:47
0x4fec34d128aafb4978fc1eabba0242f7ca0861e3ffff7f47c5c5101a4f0e5978,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020648694130591633,0.55,,2025-08-22T06:12:23
0x5175236425212d08475bb7c79163d56ed3beb93cc29a19b94ecbc849de43a3c3,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,33200534486819484341289,33200.534486819484341289,0.01478515,490.87,0.022212322650487268,0.59,,2025-08-22T06:13:35
0x625e6099df88cdac832a9f7a7cbe9a22f3ea6f719a59f83b5e821286e4f15bf5,0xb2b1f9fe3c566e0a4e36df47fbfbc5197520dac5,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,5000000,0.000000000005,0.999697,0.00,0.070237176742770802,1.88,,2025-08-22T06:14:11
0x7472d006d1a0c0c6a7b4f8eb427108b118c671289b1f7ed0ce69f0f80680d6c9,0x68a11d642daef62d92c291724cb57bfe98aa70e8,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5000000,5,0.999804,5.00,0.021915076600891339,0.59,,2025-08-22T06:14:23
0x0a4838f01ff8a5fdefe6c7fcd9f5ad3006f97fef534a4548e94a37e829514993,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2400000000000000000,2.4,4816.81,11560.34,0.020674546239495075,0.55,,2025-08-22T06:24:11
0xddf61a7c84bca52244e18227b9b5d561b6cfd7191c59edeadafcbf184605ee32,0xb497070466dc15fa6420b4781bb0352257146495,ethereum-mainnet,ronin-mainnet,0xae78736cd615f374d3085123a210448e74fc6393,RETH,60021108616237987167,60.021108616237987167,5496.02,329877.21,0.020674286696482243,0.55,,2025-08-22T06:27:23
0xecfb9df3152139e9c7d6b53868ed45dd6e9bf7e20b2fde9127c1057a10d8c99f,0x48fb5021584fb609128ec59a9f7b1d6c93ae9d8c,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,207289250,207.28925,0.999804,207.25,0.021924630926868041,0.59,,2025-08-22T06:28:59
0x80cd4abbb6888830a85df346024c8fd9ec1fc46e16c6736e3f3eaecfcd3128a1,0x3d54f8fc89d83cf5524aa183d6c7c31598e36828,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,92920000000000005,0.092920000000000005,4816.81,447.58,0.020674286696482243,0.55,,2025-08-22T06:45:11
0x2b6bc9fa97a038aaa1c506e33e3ff6c8d06eeb53520f2e971aadb0103c113536,0x55fbd2104df5d27c5c804c3754af553d309872a8,ethereum-mainnet,binance_smart_chain-mainnet,0xbdf245957992bfbc62b07e344128a1eec7b7ee3f,mBTC,2116363,0.02116363,112536.3752270779,2381.68,0.022496917002862077,0.60,,2025-08-22T06:51:35
0x5138fe2113d9045018ea6f9092670b8ac3904976f9ae3e55767d660b069b8c52,0x22bae3ff6ee30298cac1c461ec3a51d0841f575d,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,10189000000000000000,10.189,2.5,25.47,0.020674286696482243,0.55,,2025-08-22T06:58:23
0xf59abe92b398a15c8f390a5cc6b81113080c6da5525255dc1981f44efd6e261c,0xe8a335a8502625fb6c6e900a547694770d764484,ethereum-mainnet,hyperliquid-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,10000,0.0001,115983,11.60,0.020608916929421225,0.55,,2025-08-22T06:59:59
0x3b3b5ea3709b5fd7992be49988820a095eb78eb3d7cd6859f25bcf61aade2cc0,0x68a11d642daef62d92c291724cb57bfe98aa70e8,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,30000000,30,0.999804,29.99,0.021924630926868041,0.59,,2025-08-22T07:17:47
0x96873065bb2418124c060ab282b5a962c7a0c8ac4d5846729009a7ba67d83874,0x428fbddce80e6669d824159a29335385cf295c86,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,1399919800000000000000,1399.9198,26.71,37391.86,0.020589701564963033,0.55,,2025-08-22T07:18:23
