transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0xa8a05e3a01d6994ddf414e4b853002109378994c3ec5a2bc5a9a4e2897dd9dca,0x095cbf84f149f12ce5625ea023ad0133cd84a503,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,4998875358658661244040,4998.87535865866124404,0.999388,4995.82,0.021718097429930756,0.51,,2025-08-19T02:07:47
0xb3d522ccd39d5ef2fb91fb07caa48158c1afe427eb77237bfed36285e838fdde,0x07d4a3aa1141d662b5e425283ff1a5701370ed64,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,10151828,10.151828,0.999789,10.15,0.020310627551247074,0.48,,2025-08-19T02:22:11
0x32e2379617e8e42e89a67b5ec7b8bcb845552fab10b32159bab54d8666342453,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,309253723000000000000,309.253723,2.68,828.80,0.021120805785593832,0.50,,2025-08-19T02:27:35
0xd4f058ad338377d9a4575f1d4d1be2d690da1b9c15d302aed2b55c5370e943d4,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T02:34:35
0x3168e41dc5eb6200d28939224816f5a2fc6759ceda570e7cd6fecabf69a2844a,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,21000000000000000,0.021,4072.43,85.52,0.020452241605759841,0.48,,2025-08-19T02:37:35
0x9cb4e8558787a3349def191a2691c9044427c8fac0c157bc3d4907c137c940f6,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T02:43:35
0x709d816bd09ee997aed34f28eb74e4c52728884dfa6be742d1a1229a14d224a1,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T02:46:47
0xc231546fea4620baa0702f250fcdbb36740003ffb1d0d0379a465e1e9e5db629,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,47822807623277013917488,47822.807623277013917488,0.01602496,766.36,0.021682313674425656,0.51,,2025-08-19T02:56:35
0xf9ffc2bc0bbdd9526c11e6dc89273638ec8902bf26ba51b2d56e131525e1cbf5,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T02:58:11
0x1f15be87667806c060d998d2d05e44341526141226d54cb4bfbf8ca4df6e3adf,0x81f7c3796f4b024b6700a0134a1c509acf920324,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,9000000000000000000,9,0.999622,9.00,0.021993482874093591,0.52,,2025-08-19T02:58:47
0x479d24bbf7db5db9b8d6af8284651aa0f85558eddf97b081e2fdebdc9b525b8f,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T02:59:11
0xc49a41ba8367164f2cd5bbca52190113b381e205e4522b42404a67588316327a,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5000000000000000,0.005,4072.43,20.36,0.020452241605759841,0.48,,2025-08-19T03:01:23
0x12800c2666a33e2390bdbf60f50c7466bb2a688f2d322d97a82614588bcb3a48,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T03:05:23
0xa842f3cadcaa0719d67846b50caf019bd07e77d1c896b80963f78854bb4ae099,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,344201862000000000000,344.201862,23.55,8105.95,0.020630212983515993,0.49,,2025-08-19T03:07:11
0x311196c1b75c58a17d8bb5dcd0e8ef218570746db235d756727adc74578e26ba,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T03:12:11
0x296c9241093741940b56133251eb1e6c9c2131a213773864555846c06d0ed140,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,689861192000000000000,689.861192,23.55,16246.23,0.020630212983515993,0.49,,2025-08-19T03:12:11
0x48195c7e931cf9c3ee7d42ff9b1f68c748d4df2ab3817d57bca217e600d83faa,0xd2e44e40b5fb960a8a74dd7b9d6b7f14b805b50d,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,172593063097086954399,172.593063097086954399,23.55,4064.57,0.018239971886235044,0.43,,2025-08-19T03:13:23
0x7a4a8f501f9f53bcb105c6ff483034932b43e53e75766c6dbe618bb84b467399,0x3a25a4ffc6449bfa301e91a057b989155b175db7,ethereum-mainnet,plume-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,4973369318720232501,4.973369318720232501,0.999622,4.97,0.021954484028473515,0.52,,2025-08-19T03:19:11
0x8794e59b1010ae08cf99c32597776dfa19de5f10e55539ed3a93aba5d46f1752,0x478ae1099333e7535de2a3abed00b413e52914cb,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,210000000000000000000000,210000,0.198557,41696.97,0.020254556307246121,0.48,,2025-08-19T03:19:23
0x9ebdd7df1be0d05a41084f6d5faee3734079a0604b7c78681efd4ab3c26889ab,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T03:20:23
0x80ebf80c9c962f987bac6e2fdc75901041a53d1e368d21ab531c284e1e980ba0,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021692501433260913,0.51,,2025-08-19T03:24:23
0x96242492b44e8b9d51bcfdf88a9c31757423729ab241d517d970f97a96dc9a44,0x81f7c3796f4b024b6700a0134a1c509acf920324,ethereum-mainnet,plume-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,9000000000000000000,9,0.999622,9.00,0.021954484028473515,0.52,,2025-08-19T03:28:11
0x319633f422e2d4e427f1816a2c8f9ab8875f13f5afc60a4a994bcde913bab673,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,345463587000000000000,345.463587,23.55,8135.67,0.020630212983515993,0.49,,2025-08-19T03:30:23
0x502a287c93825296e5add093fa7c74eb8108ca23101524a1ebf96cf67b6390a6,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1000000000000000,0.001,4072.43,4.07,0.070380910536862754,1.66,,2025-08-19T03:44:59
0x57639dd791938570d2361c5430194b0ba725a2707399fc47f9174c0f9a7850ed,0x8ae7fe2b03a9a36ba44c982a29ff24857790e534,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,388020000,388.02,0.999789,387.94,0.021794654915313960,0.51,,2025-08-19T03:48:59
0x867f7d2faa1c5284155233705f400006eec63892ee2bc221d251f0fd156b360d,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,973800,0.009738,112534,1095.86,0.020388882256004045,0.48,,2025-08-19T03:52:47
0xb8247be4ad0254c352179f7a5f00bccfd8d609d554fb0109b8dff42fd4256775,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,442409728926137699615,442.409728926137699615,2.68,1185.66,0.020764766224507236,0.49,,2025-08-19T03:58:11
0xe8b5c0f10e688ec09bb3f6bacead98dc0785f70214ceb335dd4836b02af38fa6,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021698029891036547,0.51,,2025-08-19T03:59:35
0xf39f9459eaab7ea2181adcd2bb0820b0f837fdb41ebf6839e26718cdd483a485,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020536441820658433,0.48,,2025-08-19T04:00:59
0x62db6d5b72c69e48b674915e1318aa41e0362300e3444ea59f9bfd979903e439,0xc932aacab07b225938341a9574d6549fe2905f0f,ethereum-mainnet,ethereum-mainnet-scroll-1,,,,,,,0.077361160543204480,1.82,,2025-08-19T04:06:23
0x7baec954d587c29b23369ecb99663a0f193a13a48b30224619cf8d0a91b06e4b,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,348512422000000000000,348.512422,23.55,8207.47,0.020553193640631746,0.48,,2025-08-19T04:16:35
0x2fffd68e96ea0bb28508c657995db8e8d7005cb75162e3e3947ebd1c87376c13,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2300000000000000,0.0023,4072.43,9.37,0.020450116643133238,0.48,,2025-08-19T04:32:47
0xf8800d19abb932d1d3e5519077866d9979e911e51fd798bffae7e6c91a207a21,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,525597025000000000000,525.597025,23.55,12377.81,0.020553193640631746,0.48,,2025-08-19T04:35:59
0x145670e855997339399fa01e8eafe74c659a3689239d29ebd7978ef46a5cb1b0,0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,438380840675928768512,438.380840675928768512,23.55,10323.87,0.020553193640631746,0.48,,2025-08-19T04:50:23
0xba3848a95795be3446cf5a47ecd0e826f436ad4c26cf955574298e04e40f7e1e,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,263012931000000000000,263.012931,23.55,6193.95,0.020553193640631746,0.48,,2025-08-19T04:59:23
0xa0e37114d516d6d30a9e5ae8d7cfaa4e4797783cba35b4039ace30f7197485a7,0x97fb20c79b49f4e416d661895608cf73a2e2869d,ethereum-mainnet,binance_smart_chain-mainnet,0x8238884ec9668ef77b90c6dff4d1a9f4f4823bfe,USDO,500000000000000000000000,500000,0.998986,499493.00,0.021875455092264538,0.52,,2025-08-19T05:00:59
0x6379e6000570318f9d1d1e7bb340bba70a90c37d69f905e48b5189ad7751ac6b,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4000000000000000,0.004,4072.43,16.29,0.020450116643133238,0.48,,2025-08-19T05:03:11
0xc39cd0e2c958d7f8dee6d032f10e9ffa56a4ccef3b1c5c7aaf2e57f7c2baf8ae,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,539518078000000000000,539.518078,0.45122,243.44,0.022914731106955383,0.54,,2025-08-19T05:03:47
0xd40fd087ebf0dd03fe13fec6f94eeefacaee07baba359f8e86802fe96ce8de73,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1112917364144986888601,1112.917364144986888601,6.35,7067.03,0.022233486109596943,0.52,,2025-08-19T05:14:35
0xb89eac164afd9e0b673a0d660a62375f7a928c38736c3ec4af0b91e0cf283075,0x938a974a1efc7de40eeb1f8ed3b2f4da9c0b9d3e,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,10000000000000000000000,10000,0.999388,9993.88,0.021875455092264538,0.52,,2025-08-19T05:28:23
0x15f7f6997055e3f511b13b1a03f8d52c1e0a497a0ce6fb88276a6ff7fba4ad75,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,STBU,18298038206765772651310,18298.03820676577265131,0.01602496,293.23,0.023231869314267239,0.55,,2025-08-19T05:28:59
0xc4e22f9b2fbe4c11a890b61e38be1f3456caf6416ced9dca42ea57f27345255c,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,6710202497000000000000,6710.202497,0.01865541,125.18,0.020534937535861882,0.48,,2025-08-19T05:35:23
0x38cbd61e6fddd23526aff1cc8b86900c16d33885be6b6d8faeec1f0f94f9535b,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,982398373000000000000,982.398373,6.35,6238.23,0.021946201029342513,0.52,,2025-08-19T06:08:35
0x44067b825c075fbdbf8ca944941c7f9e9b48471a7cca67c57eec0275cad8b27e,0x938a974a1efc7de40eeb1f8ed3b2f4da9c0b9d3e,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,22905000000000000000000,22905,0.999388,22890.98,0.021725711304217604,0.51,,2025-08-19T06:10:47
0x3e5e37a3ff9f53d4e636f32623b22e44819e760d92d2fcb43f00641cd215c867,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.020465745848935596,0.48,,2025-08-19T06:12:11
0xc8749b714d53798afaca5c83168989ab2f7051095f28c72ac45d532afb83dc55,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1119486244839929872384,1119.486244839929872384,6.35,7108.74,0.020396095231608728,0.48,,2025-08-19T06:33:35
0xf34d0bd34492da8a369cd94063b1a3d568c57a38a7ed834e35dc79f349eea673,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,900000000000000000000,900,6.35,5715.00,0.021380903598741029,0.50,,2025-08-19T06:42:35
0xfb1dfc5dfe36d5c5df680ba4ac404b9b8b735248d1e724a407287187c7110b6c,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,534629528946994744063,534.629528946994744063,2.68,1432.81,0.020657955748631888,0.49,,2025-08-19T06:45:11
0x9be807c9a4adb90f799b0d9aac0f1de4b1636602ae20168d513289cfad7dac71,0x1597e4b7cf6d2877a1d690b6088668afdb045763,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,14005778073995756136720,14005.77807399575613672,0.02554203,357.74,0.020784616651252235,0.49,,2025-08-19T06:50:35
0xb5ae7a819dea851e6b554494eafaa4384e85ca57a91c3344901e48bc42dd0aa2,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,8526580525000,0.000008526580525,0.09354,0.00,0.022480340429792231,0.53,,2025-08-19T07:09:23
0x67e3115e528226e5682c411b6c5bac96e9f0c6fcbfbc4d4ab0092bd54ec8086d,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,3026837383473,0.000003026837383473,0.09354,0.00,0.022480340429792231,0.53,,2025-08-19T07:13:59
0xb116f82b573c9df31ab2fab190cc81b8640e1ef67cdc234d225be2b032d9c68f,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021564673448819936,0.51,,2025-08-19T07:41:23
0x86df2c5f7c3c832ed8e1ad92dd1e334f06ccf4de44d783b81d5731ec19490548,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021564673448819936,0.51,,2025-08-19T07:50:35
0xb2037cb02e0706652839ec0d3142346d92f99dd879358607337468bc6f737214,0x29e787a08eab2d3846e7480f1b5f92caaaa014b9,ethereum-mainnet,binance_smart_chain-mainnet,0x8238884ec9668ef77b90c6dff4d1a9f4f4823bfe,USDO,7501350134366373000000,7501.350134366373,0.998986,7493.74,0.021857007949264505,0.51,,2025-08-19T08:00:11
0xe13557a67f25374dedd06148a19711903827d0460b6693dbc51c31f16fa3aa6f,0xdc8464a55a2a396e48f65d40c87c5cc95f1c9ca7,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2006199172627326070684,2006.199172627326070684,0.999388,2004.97,0.021857007949264505,0.51,,2025-08-19T08:08:35
0x7c5d334ab8350d042236fb50f776ec5236194633e96676f9c33872c81e5902cf,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021681601527685977,0.51,,2025-08-19T08:14:11
0x011035f125233a4535a426aa6e7935eebde5648c69e9d3a22750cdd5e43a80fd,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,binance_smart_chain-mainnet,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,15109300,0.151093,112534,17003.10,0.023089949056893391,0.54,,2025-08-19T08:21:11
0x921e13f957e0285634e314f3d2777a2daf246a30fd44bcfa98d3f3cd299255fd,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021066179006786093,0.50,,2025-08-19T08:26:47
0x9e72265fe39aa02842188035b3df6bed825cde3a4b1acaa5b5d09d5d38aa2552,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,349305108000000000000,349.305108,23.55,8226.14,0.021114515151089964,0.50,,2025-08-19T08:30:35
0xeb217524455728f28b1cc984391f29b5e546abe6d3266dec7324a24df9e6e930,0xd24c03ba0f33793f8f7e4a38b76a3938cd2495ba,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,7289096977545476685077,7289.096977545476685077,0.02554203,186.18,0.020768135823371787,0.49,,2025-08-19T08:32:47
0x1e3aeee9a687e1e2c6ed28b8aa9c1f922aab243497997b1e3fe1c193415c89f6,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,414009975136007676958,414.009975136007676958,23.55,9749.93,0.021114515151089964,0.50,,2025-08-19T08:48:35
0xcd0ed608500020e6126e19c45f9e2f3d35921f12112a36b0fa0862d00de13ae1,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,268790512994811416777,268.790512994811416777,23.55,6330.02,0.021114515151089964,0.50,,2025-08-19T08:54:59
0xaa98a2f60e5a0b6334e4e824cb72b535792a9eff60162717d37cef68dc36c722,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.020334937308216339,0.48,,2025-08-19T08:57:35
0x9d282edfb5cd8c16eb039ab807f36951a5f3018ce64603c29511769ac526ee3c,0x4bb3c05dbf07c3167993cf7ad3c6ffae65fc0378,ethereum-mainnet,polygon-mainnet,,,,,,,0.020533531480770917,0.48,,2025-08-19T08:57:47
0x4fb16464239af697ad1ace174108eb1f5726868a908acb3088d43ea9f9bb73b1,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,352436662000000000000,352.436662,23.55,8299.88,0.021114515151089964,0.50,,2025-08-19T09:03:11
0xd328aefac0dc2a680d73551163a2aa6faeaeccd71e74d378a3ccf06f585f1907,0xf3ace55fdd4c8b6e79a402f546a64a1610b54337,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2001000000000000000000,2001,0.999388,1999.78,0.021857007949264505,0.51,,2025-08-19T09:11:23
0x3fc9dd743238cc51066068a4154c5db6beabfae702eb93db32db032353c1e94f,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.022902173284517179,0.54,,2025-08-19T09:11:47
0x18cfd32cb7a6a8599068e2b5ad1235f39bce2166c5ee57eab5117cc05b564078,0xc932aacab07b225938341a9574d6549fe2905f0f,ethereum-mainnet,ethereum-mainnet-scroll-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,10000000,0.00000000001,23.55,0.00,0.108877002120091756,2.56,,2025-08-19T09:20:35
0x9ddc1ff9648016e1004a1a19aeb35d69ab3c5d78fd1c8170dde6839388bddf8e,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,27594478608403083638676,27594.478608403083638676,0.03962763,1093.50,0.020837823916237057,0.49,,2025-08-19T09:30:23
0xf0e7585aaf57c9da38651847c51366e9923f8fc5c4cb7dc94fc3430779615ed8,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5000000000000000,0.005,4072.43,20.36,0.020447572826289558,0.48,,2025-08-19T09:30:23
