transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0xde0ca78476da697e465636babbc43ac335a32012ebf47714f7934d4473a240d5,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,642439383000000000000,642.439383,7.21,4631.99,0.019863395101037788,0.51,,2025-08-24T01:11:47
0xf3d13d5cd358c77bd7c66156921f507a15fc33669641136a5e194e6e518e8e4f,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1778006072,1778.006072,0.999786,1777.63,0.022554308077752570,0.58,,2025-08-24T01:11:59
0x7d7d7da809308eb174a87aa1c34286ec481b3dfd174fc62960de0eb6637366cf,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T01:20:11
0x65c9b907158582cbb4a81ac6e58ad4f0e4bc5a29cc79eb5e3a94133ea466573d,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T01:23:23
0x876bbdc03e7a742b5dec027ad1fd8064a3d3c4d0671814c89913c4363261c8fa,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,4000000000000,0.000004,0.100289,0.00,0.019782654018499872,0.51,,2025-08-24T01:24:23
0x84283126097a9abdcaabaf827d2e0efc0c0fcf4cff4ca1a7090c27b912f643ac,0x9867de173be577dca780672183df8bd977a39ee4,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,54989620000000,0.00005498962,0.100289,0.00,0.021260709697060395,0.55,,2025-08-24T01:24:35
0x0c4ae2fbeecedf4e6d889ea8b7cfbaebb59a71a26d01bda8808b7883e2ef3100,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T01:27:35
0x653ce5df483ce16fbff115e3690c89d7725d6fb2949a43edf0becc67db8db9b6,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T01:33:35
0xcc1d2d5ca6a72d114e38f91ea6df3906b7ee290cac322e8eea1ea9a6058c01ab,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,642516583000000000000,642.516583,7.21,4632.54,0.021666417105574994,0.56,,2025-08-24T01:33:35
0xd6360472d8daed6d13524d522e91e7693b7aa8898c4b370920776771deb7d65a,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T01:38:11
0x76a91e6ccc401f665b1974cdb4a261238731392cb8107f8f94abe068d51ff645,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T01:46:47
0x72583dc0daa3526369c9f445d855cc07076efd96586bca0e90fe32a0ae5e47a6,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T01:49:35
0x7053620d8f4c0e6809b9869840ae6b868cce92124d4669b36a1f5f19ff036205,0x7e8fbbdef68a2a965646fb95847fd8773cd2afc5,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10181481694268311470080,10181.48169426831147008,0.02912943,296.58,0.019868986206127291,0.51,,2025-08-24T01:52:23
0xc3d6f283aae681db13e1a6898a17121480d4108e8b05334f32e1589c6ff2e5c2,0x66e62755b64143a8f984e4d03e589be58f9b0348,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,2000000000000000000,2,0.999975,2.00,0.021386733332571097,0.55,,2025-08-24T01:54:47
0x415d17e44fc152b17430758c70c06db55ffabee8f580f5d29eccb31200b3e092,0x7b2dcadceac7b472409eceeca489fee8b5db2de4,ethereum-mainnet,binance_smart_chain-mainnet,0x7a56e1c57c7475ccf742a1832b028f0456652f97,SolvBTC,157913554904258168,0.157913554904258168,113854,17979.09,0.217862804957826062,5.63,,2025-08-24T02:03:11
0x6bd011d77e46dddc91ab7687c3c7549ba755be5d5027bf60183440e9c499fd40,0x7e1ad9bc5cbb5316469e3652a7ea11868a603282,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,1000000000000000000,1,0.999975,1.00,0.021386733332571097,0.55,,2025-08-24T02:03:47
0xa84f3a9ad3988e94353317ca0cb77dd79b737dfc02565a214293d2192fc1b2ef,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,184786666000000000000,184.786666,25.82,4771.19,0.019875506263418569,0.51,,2025-08-24T02:09:47
0x5e5c222f4f97cc176dcbee0dfb60f98c30f412f6a205ce128f3199fe811d492b,0x8cef3cb26c9d86138cf5b69af515df0d86b994fc,ethereum-mainnet,plume-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,1000000000000000000,1,0.999975,1.00,0.021248780585719888,0.55,,2025-08-24T02:11:11
0x97a57dbbb3e1d7a0effacf3335c06cbee0e97df8e887be4c5ec75b71525fdfd3,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,184881003000000000000,184.881003,25.82,4773.63,0.019875506263418569,0.51,,2025-08-24T02:12:23
0x5f91587fd133b6ba9a064d98072a9fc6c838ef3f87330845d5a2aeaff33a39b6,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T02:16:35
0x9aab53c9454386318a7cb0e55b2ad9b87061cadb04f61abc4120fc2a26255d11,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,711172,0.00711172,113474,807.00,0.019904029802441568,0.51,,2025-08-24T02:20:59
0xb94a7d32916b7f72393857d4c65fd3965c9b3fe735d25af1999826548709c210,0x21533809e88055f52a7a61368de99ca26f1a9ca7,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,768600514953019592015,768.600514953019592015,0.289151,222.24,0.019622633156393673,0.51,,2025-08-24T02:22:59
0xc30bef8e917c6bf71a98ea9f78ed2932a9d4a57279be3fb6db03e04dae66a9a5,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,370485994000000000000,370.485994,25.82,9565.95,0.019875506263418569,0.51,,2025-08-24T02:24:11
0xbe9f68a1cbfb94ca86af9a4bb37d397108126f06428194c83302c21747f9b813,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021081420071607369,0.54,,2025-08-24T02:34:11
0x84356144015e341dd09505b1fa82349a74f87ae30a8c54affb99c9cc37a68ae9,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.021076375964293157,0.54,,2025-08-24T02:40:47
0x41ee8ab5035f540563af0e5d0a01be40de3cd1c98088bfe500786f4587673ce4,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1000000000000000000000,1000,7.21,7210.00,0.020677000476194311,0.53,,2025-08-24T02:41:59
0x6651176844b58ce391349de49e097d09984537e5816689e12cd90690445c80e8,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1300000000000000000000,1300,7.21,9373.00,0.019557011050598816,0.50,,2025-08-24T02:42:59
0x396cf19e5eef2cbe5b6fd696521407390bab00bb5ec1d49605bc87a61e1268e9,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T02:49:47
0x59c180cc2954a02d46dd100192b5d048932ae5a81c849eba293a7c30ff714f49,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T02:55:23
0x74b115fa3607ef6741374c06dadc49d9561e03107d2a1a3a594ab5fe7ee6cb5d,0xdd28e1ca708165e2e8e721b42c0840ad139fa1f2,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2002004671,2002.004671,0.999786,2001.58,0.020829263509374345,0.54,,2025-08-24T02:59:23
0x72e0c9ecfb06b8c168eba43e934868c43d00a998940f4361b0b7fc1ae9affbf7,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T03:20:47
0x4568b2b42b43559aa27c87a0d9bdcd45d58e9044825e44d6926ef2260c80aea1,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-base-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,167929368,167.929368,0.999786,167.89,0.019673441884975832,0.51,,2025-08-24T03:22:47
0xfb489a827c878567d310760ffb8a45d49af6a5705278674b7a0c23e5bee95b74,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T03:48:11
0x5dd2309460582c94b0963214f93d1494b71be163a8de61852f88e4da91c771a5,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T03:49:23
0x16505ddc36d48f19a8e8ad9219dee7576cc7def8178b3a28fa45dff9ad1c8dd6,0xa9f0e403d200574c756f9021620b57319212b0ef,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,79464966500073481016108,79464.966500073481016108,0.289151,22977.37,0.019455771530620277,0.50,,2025-08-24T03:53:11
0x86eb3caf2144389f6b32ce70e06b2718fdf3772397cabbf1683bcc692f060d0f,0x478ae1099333e7535de2a3abed00b413e52914cb,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,150000000000000000000000,150000,0.289151,43372.65,0.019455771530620277,0.50,,2025-08-24T03:56:47
0xc6041e0f3b871bc79ba3f6dda70fd5f16ab5edfef8833a3fb7cb6d949b44046b,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T03:58:47
0x9fd3a6d764c24a3cfebed06e6015e4d74e8425da61717856be2f1e65a9f5c659,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,14254772472586,0.000014254772472586,0.100289,0.00,0.021904468857517533,0.57,,2025-08-24T04:00:47
0x9f6d33e50ac46d059f89ee6f90e0e32e17af888b1c02cd7c26f4962cfa937d3e,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:00:59
0xb969478a59d7abe7942abacff5c4fc8bf6673f7c05d0352e148200f98a196686,0x099f52b74dfe2435a93b74872dd695eae80e57e2,ethereum-mainnet,polygon-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1200000,1.2,0.999786,1.20,0.019630499809571066,0.51,,2025-08-24T04:01:59
0x965bba86842da072b7587ac7a564c5ccc9d7218ed93442173dae4b9940027471,0x7e8fbbdef68a2a965646fb95847fd8773cd2afc5,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,2491759004141,0.000002491759004141,0.100289,0.00,0.021904468857517533,0.57,,2025-08-24T04:02:23
0xbe18e67c35ed841f82eb22104c0c410638488f8ac62dc43367210ca60835cdf3,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:02:35
0xd77f7304a8b8137abfa8274d839b5f6b8e3a5f938945a1dd9e8d5bbb6480ee0f,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:02:59
0xc6f750970550c31ce8daad1f99187ad96faff262f1b1e74a99a3474f7d76a846,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,185494887000000000000,185.494887,25.82,4789.48,0.019614940710064619,0.51,,2025-08-24T04:03:11
0x7b977fe15573833a1f820d191e89f2c499cfb811ef087de6f5f6ed7e563a4af5,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,PAAL,3000000000000,0.000003,0.100289,0.00,0.019556852628515104,0.50,,2025-08-24T04:03:47
0xb69bd569ec4ddfd3d485a5722a6319e3684a5e9798f42c1308f17ac4b9ca335f,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:03:47
0x45845e8bca562c9b26039557c1f5dd642e76cbc36f2910e7e0f63d42e5b78582,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,DPI,3647065000000000000,3.647065,127.28,464.20,0.021411960949026143,0.55,,2025-08-24T04:09:11
0x96711d6fc2d205073a94ce1009ddf6926c6c3ba585bedf417a55af920288110b,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:10:35
0xe43aa3b7e1116e1c2a3d7b58147b44062d0519a3000201f26be52b0ed8300056,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:14:23
0x20f278ebbc8ab12bb1db9785cee07dedf6dce43991ff815e214abff61468d81f,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:19:11
0xe2c6478a90664a8c233ab153ecf5d38b254de3c65fb809a832ecd3d20d323930,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:19:35
0x8ea4a63bc06f1132fc363a5c070f48a4645969d3f34439b3f5f1ba3dc0cb4101,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:24:59
0x5207eb620fbe35d3171a67a2bf51d5d64ada1254f6df18ba405cc09817b0f983,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:25:35
0x5207eb620fbe35d3171a67a2bf51d5d64ada1254f6df18ba405cc09817b0f983,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:25:35
0x5207eb620fbe35d3171a67a2bf51d5d64ada1254f6df18ba405cc09817b0f983,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:25:35
0x5207eb620fbe35d3171a67a2bf51d5d64ada1254f6df18ba405cc09817b0f983,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:25:35
0x20827b1d2b38068324e3e20d7867ec0549d4fb512f6a924b9713b0b1dc5f17a9,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:26:59
0x2f2b26181ee7fd255e0d9b6d637e23fd047736d3c3b6af426bdfff967b3a1e18,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:27:11
0x905fef83729f2939ed84745deb0dc4e5035f58d3e09f68ee3ba10bcb255ef6de,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:29:47
0x905fef83729f2939ed84745deb0dc4e5035f58d3e09f68ee3ba10bcb255ef6de,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:29:47
0x905fef83729f2939ed84745deb0dc4e5035f58d3e09f68ee3ba10bcb255ef6de,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:29:47
0x905fef83729f2939ed84745deb0dc4e5035f58d3e09f68ee3ba10bcb255ef6de,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:29:47
0xd27ea4aec94c2de9f913917b8b414e774a6df2ab1eaa834693843bc55f524bd0,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:30:47
0xbc76f1815ddc6b595128cd7489cbf2e64b49cfc6501300f11b44cc7c8f3bf857,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:31:59
0x64c26b35be4b2195d9c9cbbd0e8c989b5ef802adb1808db9fe25cc807fd5fd40,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.019606044187330376,0.51,,2025-08-24T04:33:47
0xfa7dacab7ca1951cebf9bc41a6659ffed0d4c959edea476a32e4e8b9dca26f13,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897183517261435,0.54,,2025-08-24T04:35:35
0x0087410d7e74249a2940b3550face2959390a39de19531e251ee31809c394a30,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:38:23
0x0a349cd4ee436c82d591a03504db3f1012c422193c56ca83408fab8d557cc7f1,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:39:59
0x4e9f1e4f1bc01af39a4cbb6068027dfc35c4e3e17f2495d78aa44c035cc972a6,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:43:35
0xc4a97a53059210aa378c65d7517204e44ce8fe7d9d1c02fb5f1621a091dd054c,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:44:11
0x3ef810a72d9930edaf717320bfd4b4a84c14049a22793a963c621a051e79bb94,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:44:11
0x4fad562ed6e6476704a806ceece85a3294fb063fca39326b26ededdee91c5946,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:45:11
0x8ad8ec74ef409607b507eb74935b59631abb295694aa8f60c46cd0edff9b5256,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:49:23
0xa4c9c4f9ef6bf4638ac64283c8d8b4d2d866badefd4bcae28a028593f164fa82,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:52:23
0xcae41ca613331e3119d1eaecb83ba99fb559ba8f541a7b1a5efe05458e403a1e,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T04:55:11
0xdef64a41d27cb923d24fbcca734fdfc3f4cd9f441a7c70a1cf5bcbc63ef1df30,0x063715c525924fd84f91dd7f169c56a8250e8c6a,ethereum-mainnet,ethereum-mainnet-optimism-1,0x6440f144b7e50d6a8439336510312d2f54beb01d,BOLD,10026500000000000000000,10026.5,0.997536,10001.79,0.019540684441209395,0.50,,2025-08-24T05:00:23
0x73948926eb99016b5bcf3bd7ea6d73c90577a8de0ed23445700fd1af4f53cf68,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T05:05:23
0x5b29c522672a1c453f3aec5a72a91a648a6777c3b7c0fcc3a0ee7115ac0dc00c,0x8cef3cb26c9d86138cf5b69af515df0d86b994fc,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,12000000000000000000,12,0.999975,12.00,0.021198805749843497,0.55,,2025-08-24T05:06:59
0xa21b84e79c18b7e6f833d1cab003e072d2d83b99ae3f43965dcc9bc2acaa13b5,0x8cef3cb26c9d86138cf5b69af515df0d86b994fc,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,10000000000000000000,10,0.999975,10.00,0.021198805749843497,0.55,,2025-08-24T05:18:23
0x3b47e44763e0f7b221f3624b04013bb77a909492557c5d861ae680ab285c8ee8,0x20c0adbfc24d3b74bf9fd5fcbcf5859bd2efbce3,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1200000000,1200,0.999786,1199.74,0.019652501622132577,0.51,,2025-08-24T05:19:11
0x4f2a46041a755045895de353731bd1b0541c9cfb7da4f4d55d0dc2132adee0c5,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.020897143256229468,0.54,,2025-08-24T05:24:47
