transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0xcec6780c90c6af02d1f1c575142cd67540477198b8da45628405af38bca0b38c,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,8.9866E+20,898.659943,0.497834,447.38,0.02348649295,0.6,,2025-08-17 1:31:35
0xb98dadfeb7abc572c421e1adcef706341e64030315366d4520ce8163ecb77a08,0xd1ffd423b4d847c26e8c1106c61e1c0a83382573,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,50250000,50.25,0.999901,50.25,0.02097460163,0.54,,2025-08-17 1:48:35
0x56a77ab8127e4b3c9e353ab896ad7335e2d8c71d4a9c0df39f2dcbaa8d848344,0x43ec5640e18f7384761d8817aa55d38c9a03d855,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,2.1E+21,2100,2.68,5628,0.02113602648,0.54,,2025-08-17 2:29:47
0xbbf0218d59f0ed9e1bf286d9b905b55907aa64e27d8de20fe467263e54c74e11,0x43ec5640e18f7384761d8817aa55d38c9a03d855,ethereum-mainnet,avalanche-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5650000000,5650,0.999901,5649.44,0.02123470614,0.55,,2025-08-17 2:30:59
0x38d97ee05cc79cd0d76f145969094b2f163772ff9cfd9db06ac635a9d92eb394,0x43ec5640e18f7384761d8817aa55d38c9a03d855,ethereum-mainnet,avalanche-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,125000000,125,0.999901,124.99,0.02123470614,0.55,,2025-08-17 3:00:47
0x15f60d6fb40e551e16e9112b414efd2d37279d7557c342dd24d7c5913d0a6df8,0x3de426738441e985684082373bea817b5f6de1a2,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,99999496436819708485097,99999.49644,0.998736,99873.1,0.02020476269,0.52,,2025-08-17 3:45:23
0x1272a0988b406741e56b83d04fc819c18af13607b47375c41f3da61a38d7f466,0x26c8a2c075c4601998344b699dfce4eb691686a2,ethereum-mainnet,ethereum-mainnet-base-1,0x8c1bed5b9a0928467c9b1341da1d7bd5e10b6549,LsETH,1E+18,1,4855.78,4855.78,0.02082892264,0.53,,2025-08-17 3:45:23
0xae8464d703665a754fb449ed1c372819cf98070eca19fb288830e66150458b20,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,199698727,199.698727,0.999901,199.68,0.0233033532,0.6,,2025-08-17 3:48:11
0x497a545d33f1dab66cd114f34d1868c7e4c3d0936e5d7666efaf9d703bebaf01,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.02088773834,0.54,,2025-08-17 4:01:47
0x7b2b46f6842b2fffe0ae42fe2a6e6b0e5b925cc55df0be056766b5d48d77e13e,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,2007800,0.020078,117446,2358.08,0.02084606502,0.54,,2025-08-17 4:02:59
0x92c37d0a2f3e7de4b2d1b22c40afef6fdf0ad8959a98a84df8ad677abab775d5,0x78679242587cf979482b605eb7b60476bb4e8ce4,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,4700981537041665375,4.700981537,0.998736,4.7,0.02049177251,0.53,,2025-08-17 4:05:23
0x66421dc592b9bfde04a5165ce2afb0c34043c18ea0c173fc5b6a43dce0204900,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.5E+15,0.0015,4484.36,6.73,0.07301728661,1.87,,2025-08-17 4:09:47
0xd9b24d3cbab6f29d72f09391f4c61d6dc4d2001752254d26f0f2347e0646d598,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.02088773834,0.54,,2025-08-17 4:27:35
0xcdbf365d087f31f9056d44b54adb86de5c1cd0489c753d097619781f03d13fc9,0x9280b43841d041529091fe00c9795e99e2291c1c,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2.01E+21,2010,0.999803,2009.6,0.02236269698,0.57,,2025-08-17 4:30:35
0xae59b0e362b9d75cb3e479acaf7392bb8d0964c548315ae3049c44f339c142ef,0x94cac3d860b108a16c58c59774c70fead218a003,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2.4E+20,240,0.999803,239.95,0.02236269698,0.57,,2025-08-17 4:54:35
0xf5f5a28bbf4555413f2fc0ca16503eb21729f7c6a620825d4cc9d6376a6dd578,0x13744e52648d4ac37cebc0bce4f4daf5c86ddf54,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,1299496436819708485097,1299.496437,0.998736,1297.85,0.02020476269,0.52,,2025-08-17 5:01:59
0xa2fd0ea03feb27e449cffb3591253f70e3cebd353e86711d636c33289a298de9,0xc004c58ce7cdd5aed53e2f268d7a494341990f06,ethereum-mainnet,ethereum-mainnet-base-1,0x243c9be13faba09f945ccc565547293337da0ad7,TRUF,21381279381698880497273,21381.27938,0.02500788,534.7,0.02082892264,0.53,,2025-08-17 5:02:23
0xd87e8d3a5350837e46caf01bbc70f093aec4a9dd47a28046da51e00b8fe52d95,0x3270b0c39ce5e02c8b1a0add8c9b2791e23386f5,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,171299690,171.29969,0.999901,171.28,0.0221138847,0.57,,2025-08-17 5:12:11
0xe30e3f9af4a2893d195b0485a4694551cdc8aa56ad31fab85f87929136097a16,0xf706d8831047dcb2b2614973390287742337f718,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,98509009016790647951813,98509.00902,0.20937,20624.83,0.02070865005,0.53,,2025-08-17 5:12:35
0xb97f4060c799014ec3294504a92291749bf46e2b8562c38b2eb19a2e56480cb2,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUT,671489,0.671489,3333.95,2238.71,0.0628447313,1.61,,2025-08-17 5:13:23
0x487555dcde41f365fc77c6774417763039573661f77eb972c9726e747cf959aa,0x428878f1b85b6f2c361db9bce830ea00e568dccb,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,1,0.999901,1,0.0221138847,0.57,,2025-08-17 5:35:11
0xa0d9715bfe9e5de48a321adb14379a915aea05d6d65b73a4afa49acc268c162b,0x694b1c4263f778f63a3f0bdb0c55f8a8e2a1a80e,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,39995655689296091738,39.99565569,0.998736,39.95,0.02140443124,0.55,,2025-08-17 5:37:23
0x681e4579824f29f7e9cae2a3ecdec8b308ae3ecbdbf2584e9325eebbe862ae88,0xc004c58ce7cdd5aed53e2f268d7a494341990f06,ethereum-mainnet,ethereum-mainnet-base-1,0x243c9be13faba09f945ccc565547293337da0ad7,TRUF,39620483785336454905855,39620.48379,0.02500788,990.82,0.02083633369,0.53,,2025-08-17 5:44:59
0x4440dbc4c4a1919e3f77d7382a0de99115bae02ab237d653fd57091178168eee,0x3d438408ebb72e2378a5e283dbed919e18a8c034,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,8000000,0,1.001,0,0.07329845894,1.88,,2025-08-17 5:48:11
0x886046b6b3c3f8a6ed11e905734d08dfd3b0a45d2bf0a4a553ba33f7017f73dd,0x428878f1b85b6f2c361db9bce830ea00e568dccb,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,8000000,8,0.999901,8,0.0221138847,0.57,,2025-08-17 5:54:35
0xeb694576612921dc9636b8670d7573951dbeede490d34cb1f0a7b99119241267,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+16,0.01,4484.36,44.84,0.02091682939,0.54,,2025-08-17 5:59:11
0x89b9e525dc7e771cfed2e51b77e2c4ccb4b7b4924ae507b7577c601de290740c,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,320066151301121630853,320.0661513,25.67,8216.1,0.02084597036,0.54,,2025-08-17 6:00:23
0xd755713c41b47f29656a41c09bc670c4f322ae2ad24ad194d1929518443c428e,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4E+17,0.4,4484.36,1793.74,0.02091682939,0.54,,2025-08-17 6:11:11
0x14c67ce0ff28585abc4c7b679d40d04d2d6263a3a5d83d65d11bfe7d2b727faf,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.02089892771,0.54,,2025-08-17 6:13:35
0x0d960eaad28ee46a60765a337f75beb93372468e7f83c29c3210a9526b1422b6,0xab5f1eb5b88c77651eed32104b19e34f36675893,ethereum-mainnet,ronin-mainnet,,,,,,,0.02100929278,0.54,,2025-08-17 6:23:23
0x6f9be94f8ab6514613e2e203641bfcecb7db04d5c217fa9e530f9b7cdf0475fa,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,237563993288910013719,237.5639933,25.67,6098.27,0.02084597036,0.54,,2025-08-17 6:23:35
0x949311a3082a706cd5949752d8de65957617f8d66547698e19976568771c64c1,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,sonic-mainnet,0xf0b2dd79324a66d2108c961d680f7616e1486bb0,SILO,46005542297101174185309,46005.5423,0.02240494,1030.75,0.02114488469,0.54,,2025-08-17 6:38:59
0x0963ee23d377f6e513bb5c9ff4da6f58fba1259e6ec430e61ee32990ccba06d3,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,964784130688722630505,964.7841307,2.68,2585.62,0.02114793569,0.54,,2025-08-17 6:47:11
0x0fa2c7348444461857b6d04328dfe22d31a10b997b4264a58ada5d1e286af157,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,236432485275143045120,236.4324853,2.68,633.64,0.02137333111,0.55,,2025-08-17 6:47:11
0x7aef3ca07ede13c552583babe876187c7b033ccd993cab306e57124a3a58f7c8,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,sonic-mainnet,0xf0b2dd79324a66d2108c961d680f7616e1486bb0,SILO,6.08127E+22,60812.70791,0.02240494,1362.51,0.0213687155,0.55,,2025-08-17 6:49:59
0xdf0a26e91948f21a5dd9fdfc21d99418ebf852df6b51b64ed7fcf227f41e3e62,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,100000,0.001,117446,117.45,0.02080776613,0.53,,2025-08-17 6:53:23
0x00923f72ce56c8ac4f635e055c142a272a2722290ac6fbd9230347645649ae97,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,17119800,0.171198,117446,20106.52,0.02084304955,0.54,,2025-08-17 7:37:35
0xb50dcf9542ec8418f08ac692817789c16045e949fe336956e9edf53bf085c346,0x0dc66fc7ef920b8265b77b97905db5543226d9f6,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2.2E+20,220,0.999803,219.96,0.02237443102,0.57,,2025-08-17 8:22:59
0x0b9c2d7163afe63d638a1c885ae4a7395db556ba5da1a3c604388f2e7733179f,0xd6c7ff9587cc33c60fd3077bfc67b84566447c5c,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000000,1000,0.999901,999.9,0.0221138847,0.57,,2025-08-17 8:27:23
0xdfe4a0455c47cad5057d7e0e46f1bfcb7a3f50a95c62724dd47e4f8123cfc48a,0x16c788c2ed55f064094d27843d3a3d9d39382588,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,3000000,0,1.001,0,0.07322335982,1.88,,2025-08-17 8:39:11
0x1081083a0dfafc2761325ff36ab25c78d5a0d8a23a697035c413d0fe4f6f0214,0x361506d8fe41f2d80586f98e47804585a41f8c66,ethereum-mainnet,ronin-mainnet,0x94e496474f1725f1c1824cb5bdb92d7691a4f03a,BANANA,2586761111111111111111,2586.761111,0.619243,1601.83,0.02091762606,0.54,,2025-08-17 8:42:47
0x0c57f4a74de0dc076acb2b15be4ad2357ea388e767afc25e4200180d63b9c3af,0x9e6a769712f2f385683c9c2d75a4ad8e0b5b48ac,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1438165227,1438.165227,0.999901,1438.02,0.0221138847,0.57,,2025-08-17 8:43:47
0xc8aee0905e0d7f4bd40a33eb49644287b76827acb3601948d8e7dbdec6195be4,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,100000000000,0.0000001,4484.36,0,0.07322335982,1.88,,2025-08-17 8:44:59
0x5883010c4067e2cd019a05f797f647c7263e1bb5e8676504d34ae6cc9ec322e7,0xcecbc13bd8c90597a33794470fca118eb0b0e45c,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,6.2E+22,62000,0.999803,61987.79,0.02237443102,0.57,,2025-08-17 8:54:59
0xa43beb076e80481d960044a8eac62a3555e100ea615f55cea2f1fbf21ea7d05a,0xcae214dcc97572152a667d7c9c06b39d7790efea,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,42330658687119275657902,42330.65869,0.20937,8862.77,0.02070882044,0.53,,2025-08-17 9:03:47
0xa527cec84ba9ebf3447c11385aa23bd9ee1439552a8055630172d00d0f76709a,0x7c3f14c7a71ed904c34320e7124583d3941bd12a,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6000591698,6000.591698,0.999901,6000,0.02091762606,0.54,,2025-08-17 9:12:23
0x1c7c39893a7338e765e664d5d10b6e77f9b88e9b4739b839d1f3a41ada1d4e95,0x105dc6f69cc739b51cb569758569c47ba5c4b683,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.02127646746,0.55,,2025-08-17 9:19:59
0xc615f42ebeb4b68d99720b2f71bb20c810daa890b24604da2b3272602d79e986,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x482df7483a52496f4c65ab499966dfcdf4ddfdbc,LDY,3848431725333172565000,3848.431725,0.01703746,65.57,0.02379705107,0.61,,2025-08-17 9:38:35
0x6e57f088c8b16d4a0aac5ebae78a8d38ca2a2de610ba4d2aafe3e6251b99863f,0x105dc6f69cc739b51cb569758569c47ba5c4b683,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.0219532994,0.56,,2025-08-17 9:40:47
0x8fb5a9d68ee05a6f011721d51a455b83387bb9206b09cff45860aff3f3d943e1,0x5dd5a6f0a881684f0ccf0c1e28ba1fb692b06a7c,ethereum-mainnet,ethereum-mainnet-base-1,0x20157dbabb84e3bbfe68c349d0d44e48ae7b5ad2,IBTC,1919300,0.019193,119777,2298.88,0.02087737434,0.54,,2025-08-17 9:41:59
0x14a8584136152f65d561d8d27775f249587b459a363fa4696806ac38117edd02,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUT,599769,0.599769,3333.95,1999.6,0.06263101948,1.61,,2025-08-17 9:56:59
0x1b7cfcb3ff7d9250b1491c7d1a2847ac4d4274596503a9919a470812dd98c223,0x3728489b0d3e7cba1f7431038800e763d17e0292,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1313531388,1313.531388,0.999901,1313.4,0.0221138847,0.57,,2025-08-17 9:59:35
0x0cd672f2f45c57f690286536526c6897650181d05e07fa94a79432cd7ddea4bf,0xfbee8b789c4377f0888d59a7a4fb68c8e6649f67,ethereum-mainnet,plume-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,5E+18,5,0.999826,5,0.0225633232,0.58,,2025-08-17 10:17:59
0x5052fe8117e7a86eef549fb225a180b9f2bbbefa93af88cbb483e7380e8c3eeb,0x428878f1b85b6f2c361db9bce830ea00e568dccb,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,14299026,14.299026,0.999901,14.3,0.0221138847,0.57,,2025-08-17 10:24:35
0xfa651fe4e7e714a81642c07f3941f09d1fa8c777ba81671a3d3d941e41625105,0x5dd5a6f0a881684f0ccf0c1e28ba1fb692b06a7c,ethereum-mainnet,ethereum-mainnet-base-1,0x243c9be13faba09f945ccc565547293337da0ad7,TRUF,17716015165140157595648,17716.01517,0.02500788,443.04,0.02085861219,0.54,,2025-08-17 10:25:23
0xeb72e3aab739a3ebb105415a35583c987e60944135300ca11230bcaa80cb099b,0x12e2161234e3b635c8494e16f59ef408b58a2a83,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,2.13923E+19,21.3923428,5453.84,116670.41,0.02224554516,0.57,,2025-08-17 10:47:11
0xe133aa159ad2ba0085121ebdd8e562a4d12e5c548585499a868b394edb11c890,0x5dd5a6f0a881684f0ccf0c1e28ba1fb692b06a7c,ethereum-mainnet,ethereum-mainnet-base-1,0x243c9be13faba09f945ccc565547293337da0ad7,TRUF,35248533456982527442944,35248.53346,0.02500788,881.49,0.02085861219,0.54,,2025-08-17 10:48:35
0x70ae6ee093ac2ab81fb93ec00dc83eb4e875e16db3297a056f3f55102976b267,0xb9232a3dcf3148b218311bcedfd369cbe31045bb,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,9.99E+20,999,0.999826,998.83,0.02251883338,0.58,,2025-08-17 10:51:47
0x2065eaaac97882d91178f1ac38e8a40ef071b47de1ff942b434a8fc7ec8883fd,0xd24c03ba0f33793f8f7e4a38b76a3938cd2495ba,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,9340841286575606194092,9340.841287,0.02554203,238.58,0.02126003035,0.55,,2025-08-17 10:54:47
0x0ab6cd7afa4886bcad71e609e34af61649016115d41e800272ee1b497fdb91cc,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,750000000000000,0.00075,4484.36,3.36,0.02091895014,0.54,,2025-08-17 11:02:11
0x726175f76b9413b61c0cbe202276bba003f62694daca9a6dde08a18fb427567d,0x2023255c91bd57d1aff6cad90b64c0362ef559db,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,324446197507047692826,324.4461975,0.998736,324.04,0.02049821508,0.53,,2025-08-17 11:02:35
0xc7383bc1440f720d29a0e2bdc22fa4dd30ffbee0ea0ba6d498ea08b4dc251078,0x89cde45773f159d8db350183814e6a2300f6dd0f,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,20000000,20,0.999901,20,0.0221138847,0.57,,2025-08-17 11:10:59
0x482c6f491be61c27205086b206fedfa34120d1f63942a25bd8ddf9005ebdd885,0x736ff11bf07f8510c87ae479926771df7a5ad3f6,ethereum-mainnet,sonic-mainnet,,,,,,,0.02222047809,0.57,,2025-08-17 11:12:11
0xba84d34b735feab3fc8b7901ae2c57da6cadb6379e6be382432ad7230138fad0,0xc004c58ce7cdd5aed53e2f268d7a494341990f06,ethereum-mainnet,ethereum-mainnet-base-1,0x243c9be13faba09f945ccc565547293337da0ad7,TRUF,17687938797590803061210,17687.9388,0.02500788,442.34,0.02079467887,0.53,,2025-08-17 11:24:35
0x1a28faf402968871ddf5c7655999929dd7c852b5cd175a225a89140a9a7dcdd7,0x105dc6f69cc739b51cb569758569c47ba5c4b683,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.02142046425,0.55,,2025-08-17 11:44:35
0x7ed98c8c7d4314bd89b1e6143928d946dc13cd6cbcd816d35e2c90c252324702,0xa8b59afd2ec7faddc30b2592611600090cf2866d,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,201173611083684360026310,201173.6111,0.998736,200919.33,0.02049908226,0.53,,2025-08-17 11:49:11
0x93afeda4ece7a5fc700f012ca4400abe79a3906c23b7f58b473c721d59639ea0,0x105dc6f69cc739b51cb569758569c47ba5c4b683,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.02129148482,0.55,,2025-08-17 11:57:47
0x88bda9e6edf591fe7341db71c773d78eadd37a29927cba26b0272267799acaf5,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.02083645206,0.53,,2025-08-17 12:21:11
0x0a49160ca1992b2a36b8f8683995cdc5a2f56900061025688207164bb050cfab,0xd6c7ff9587cc33c60fd3077bfc67b84566447c5c,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2000000,2,0.999901,2,0.02210684864,0.57,,2025-08-17 12:27:47
0x132f6999a56709d1b8a688593bc32bde05cac45009d08f619f25695ded59882f,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,180390880396344847265538,180390.8804,0.04065713,7334.18,0.02080111413,0.53,,2025-08-17 12:40:47
0x3b8f3b1b40449fb9a6c2b8ec7e34429bd427ab1c1cbb3522f18c1b2a4e558087,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x4eddb15a0abfa2c349e8065af9214e942d9a6d36,XYRO,76179110408480430029829,76179.11041,0.00263283,200.57,0.02257603951,0.58,,2025-08-17 12:48:47
0xe8b6afa72c1fb1e8088c55b2a26a3fd69dae55a633727ceb3392f1f638627af7,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x4eddb15a0abfa2c349e8065af9214e942d9a6d36,XYRO,8.75296E+22,87529.55444,0.00263283,230.45,0.02257603951,0.58,,2025-08-17 12:50:47
