transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0x07fcfd38ab2c5ea4429b192332d9b4afe0c8b79bd72e66fa928887d7d2735577,0x478ae1099333e7535de2a3abed00b413e52914cb,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,2.1E+23,210000,0.213859,44910.39,0.02211951406,0.5,,2025-08-14 0:11:35
0x20e183b331f5f3e455430ba03c87d01b57b4b883090847b56b9e73a0be0af77e,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:15:47
0xc97163bfc58dd48daabcf33c4d97ed0b519b0deaf15772bf9c5d6c2b5379de30,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:17:23
0x257b1b122235e2c5bc8667c494778dd79d696e5eaa5c8ed50628af1ea6349f7a,0xc5f63cbbd6dd02112c9d96f4af2e7619cd9e3c14,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.07259804933,1.63,,2025-08-14 0:19:23
0xdbfe37e619e544f2aa6a4d89f5422f18d0fefcdbc63473f47c6351d6a6e8f0e5,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10475329722669552,0.01047532972,4633.04,48.53,0.02235700899,0.5,,2025-08-14 0:22:35
0xdebd725d7c0c5882d1a44f0c58758966a80911d5ba03cac392e62c93e838ec1c,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:24:11
0x09489740eb41d2068b98d2ab133e58bb2964dbd8b0d52c0aabd2bd9d10f688a9,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:26:35
0x25097a0019dd566081c9b1ea436f53398533d1711cc39f5da7720f4818b3d2a4,0x2fc379ff058e0d89e754410344fba6282b9843c8,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,1.5E+19,15,1.001,15.01,0.02385581614,0.54,,2025-08-14 0:29:11
0x9a7dc0fb75fc02ff1c7bd6bc59fa322cc7a7efb5086346a90645a2b4ce1b3027,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:29:47
0x8f4ff36da8190d394f7a14bd613756b3ef99768e196deed4ffe60e696bc23885,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:34:35
0x257d7e9fb5c056edda83e48ed6098e966449e4bd4c83687773bc7bcb34bd40db,0x68e7e72938db36a5cbbca7b52c71dbbaadfb8264,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,400000000000,400000,0.999831,399932.4,0.03108305164,0.7,,2025-08-14 0:34:47
0xea534b6e846abf3ec8b64b33851e65f1d17e91e4d5e2cdd684ca3759f3a26f8a,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:35:23
0xdd8086c00040d9a8444a7b2a7831941dab05150ecd2f8fb09c8b8fed520e6f50,0xd24c03ba0f33793f8f7e4a38b76a3938cd2495ba,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,14364237797859315866915,14364.2378,0.02554203,366.89,0.0227111211,0.51,,2025-08-14 0:36:11
0x718e2c6d80c727dcda76d4c441e4a039284c0a55e46255200bc49254b17e6f13,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,polygon-mainnet,0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,SOIL,910424483522061251394,910.4244835,0.284322,258.85,0.02238441834,0.5,,2025-08-14 0:36:35
0x07287b37ac686fb9703d6b83d0d1a5bdd93e964cb832f95d14424df073609893,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:41:47
0x193316e73de4b2753594133be267b821acf3d47fab58574b7247849fb6e556f1,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:45:11
0x088e877337e4ac2923f85dfa97e93579deecd0d86bd924d04262232645591bd6,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,627522899778672398530,627.5228998,2.75,1725.69,0.0235863553,0.53,,2025-08-14 0:45:47
0x6d63d200265238cb28e10bf148e78d92b0df4156d13999645346218c88371451,0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,ethereum-mainnet,polygon-mainnet,0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,SOIL,2727957605309234020352,2727.957605,0.284322,775.62,0.02238441834,0.5,,2025-08-14 0:46:47
0x02256a365ef69229beddf3725cabdf1fa2294208fea381cdd992ad7162806248,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.02355525729,0.53,,2025-08-14 0:48:11
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10434972381058317424530,10434.97238,0.0113797,118.75,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1584648386017288926092,1584.648386,0.0113797,18.03,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10434972381058317424530,10434.97238,0.0113797,118.75,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1584648386017288926092,1584.648386,0.0113797,18.03,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10434972381058317424530,10434.97238,0.0113797,118.75,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1584648386017288926092,1584.648386,0.0113797,18.03,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10434972381058317424530,10434.97238,0.0113797,118.75,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1584648386017288926092,1584.648386,0.0113797,18.03,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10434972381058317424530,10434.97238,0.0113797,118.75,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1584648386017288926092,1584.648386,0.0113797,18.03,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.03132466427,0.7,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
0x809b0b3e473cbb4e94a792a61dd8e3ace9171091077cb9ef8152e4737d6f14c0,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21032709102239238,0.0210327091,0.0113797,0,0.02243711828,0.5,,2025-08-14 0:49:23
